specimen_key,dataset_id,split,capture_group_id,source_path,source_sha256,clean_sha256,numbered_sha256,signature,status,attempts,reused_from_pilot
yfxyg8jm46:c16-12,yfxyg8jm46,VALID,cg_5a80e5179694ff19,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-12.png,882d6b8792b9c7f1311b9b9d4c92dea0b4ce329c2f2f6583bb11704bf9b37f8c,2c2cb2d0001b85be7d9751891501b5f38c06b2d5386a169bd7366e5911b3f046,6746f3217376cf37c568f01a89eb15b0b1e7368c1c767abf94ea34ba0d25fa70,1d81b3a76f7b20a159692c5a3aec9ba40c5d3a812874d940155144d57cc1c977,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-13,yfxyg8jm46,TRAIN,cg_47ef3b3d17845087,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-13.png,791583c6f4dddcc5220820126df4f9d726e63982cdc298c76b05862d7bea642e,29d5f37efe2107adac8c2d0d53d472cff10c34483b6acca89ed3001daffeab65,9ae8131f7d1fcaf086cc7e0ca93c31e4ea0f70bc61556db82eaf40b92821ccca,17371704417d6f48f4bb552a38193bcde9c8a38329a7b9ab218889493bc2387c,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-14,yfxyg8jm46,VALID,cg_efd8928c6d17de81,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-14.png,a8c583a85821118482854b7f618000f11d8b306eae4d6ff98274ab13e2f361bf,bcea6fe10ca02dc349ba894d30f97a0162944d20288718e5b2739d4dc8ebaa44,15b093ee54093ecd9fbb3530f60d1659ea143f859e21126f24e50f61bf14d5b1,e3bba8e0d7fcc543db6179d70b17c35574b928920b74562320d90f9dadd2338a,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-16,yfxyg8jm46,VALID,cg_cd055af98e2ea119,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-16.png,683eee960206d25d767c6886612efeb75d9269c68b7d7ff3c6d3a0661daed336,eee9e8984b8dcd7b513d2415bf4fe35815935e0b11156dd1066681ae988aa476,abc0ff5c9cbe366844751df3cd37c82bc7414019d5b2b417374bc901b6e9b446,175d74763614d550fc965ea2fb4191cf0c642e8cebacae2660f60f6113c23e62,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-17,yfxyg8jm46,VALID,cg_f64812b6759e7d2b,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-17.png,08977956c7a49678c15ac99835f33c823bfc10398846cb17789a43a3a5dad9ab,c73a2cb424f07d3257feb9884f8fbfe7b45f73773bb6d5feb4c40c2c6c0cd72a,ff881fb5099b58c0ff768419964a20660ab10334531a50e2cc4c48909462e02a,29d3b4f447fe8f352ebdb8c2f6b1cc5ef32c407ad597403ea5ccfcb5bab09db0,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-18,yfxyg8jm46,TRAIN,cg_00c8cc426224e46a,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-18.png,865a26486e21ec23175f4e1d2c484bbb55a1fcf378a30fdc5d59cd9e45f2c65f,c73a23cc664d0d5378ae8faaeb2f38425a4629bc3b4640c51019ee6a0cdcb255,a4e95ef1c5f5e2226d414cffdf03cd802f750350968deb7d41c25b4266f5a159,0941776fb7fc89928ac8bd650a219a619e508076aa7105be6fa4a32b849aa32a,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-19,yfxyg8jm46,TRAIN,cg_f2be8a451c99348d,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-19.png,cc2da79bbb8f1847ef637fa17b14aa3105d63eedd317919d3248f109a449c023,c73a001faa947395395c87f2faa4efc52c978150eccd5318fd1d406575c78f30,9c6854ab304c63fda34a6e317e6d78975fa490b03d276b749ea13c9be0b655a2,b67fae562a1f53863b160dc9b2a1cbf4b3a12303c34f794721ba86aebde36fc3,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-2,yfxyg8jm46,TRAIN,cg_e5f1d6cda94fffb6,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-2.png,dd734eb44c1006512bc70964bc5714f0803897178387a6e74333e09de0b80f24,a1c6205ab61e0df0c90b7445e54307c2cf1bcd06f344aa31c581417297da0d65,8a07b112742c2517ed3bb7973b5c0d13e2b940e03cf0490d420496b3e7519a93,a44e3808de3de3fb75f4ef7081de886f64a31da65d87b5f31eac46e0f79129ec,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-20,yfxyg8jm46,TRAIN,cg_4b0a76b955d3af98,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-20.png,26ebc0ef70cdca42762065b7befd66530f36bbea032a4f1aa6e213525a04895b,464894d79f9a00318d0dabc11ded1c0da8dd5ace89bf101777cbffffc4ed6233,ce8fad3cfe7beff613ed0243074ac6df0cc2465d29bb5bd394220891449945ad,1eab8e668d046a58e43ec8e9fec78e5a9b6ab985c528d69ea5473ac9eb1cef65,VALID_AFTER_REPAIR,2,True
yfxyg8jm46:c16-21,yfxyg8jm46,TRAIN,cg_a9bd6ca9bdc223d8,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-21.png,d0f9ee3fb29ffcd62f0f31aec5ec3ae9ed367305514b9e440e4a5a5f8ebf299b,0d887f3f629eaaf5c2a3088afc29e4fae218b7fbd1736c5a81f19112556cc589,c34620f7d4b406ef0ea95cd2953c1d7c48132df6392ce54212cec74dca226831,af5592bdee310e2fc3589c354917a01fc5cb1ec907cfa2252b631e1ad86d8f06,VALID_AFTER_REPAIR,2,False
yfxyg8jm46:c16-22,yfxyg8jm46,TRAIN,cg_ab99f29b7841149a,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-22.png,1c1e1f45c6c1631f87aff4334386d4703c9afbed08bc9eb5d4d15da1a5443d63,6e996320045f9875bbcfe1138862cf2a4b2df75f972d50d2572ebcc672be665d,936a839bce8d1d38b8d50b4f6ebb04b7ee9c7f6cbc5d417ed7717c79aac668be,12d8f09b32259669dabe3ae1c8a25de77a96db13487d8d834a3d6cda743c12c0,VALID_AFTER_REPAIR,2,False
yfxyg8jm46:c16-24,yfxyg8jm46,VALID,cg_354aea2e84731e86,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-24.png,e0956152babf44f04a5a2715b4ec73696f4cfd29417c013c300cb82c04d75362,eebbd14c265664b24a4b36c819b3ae0bfee838dd46e7ae1fdad5987a82e3b687,804794edb18721369174bb12d5d24f115639e0f7184e964520df4787a5c7759f,6aed9d6cb32ca450a59d8d0d10d330aa6727e518467b44066d979e3d241a677f,VALID_AFTER_REPAIR,2,False
yfxyg8jm46:c16-25,yfxyg8jm46,TRAIN,cg_b446712153ee09a9,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-25.png,4adc03f95935ad77a22281d2c69c64b46eec87d27e7aa3142852dff7407defb1,a4c61ea957691bbaa9e7317dcd99f8960e7e7076add791d82eb0dfca86742784,0019b5cc72e85f9a70d9111fa0a9426ed5c1a1a44f5ca60d14c3eefa4791b17a,284b9a15f27c1340f7621e5b8417fb83e3a828418992575cc489f7a6defb1dbe,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-27,yfxyg8jm46,TRAIN,cg_b48b43421997cf47,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-27.png,ec0e767e00c57a453aad175d225b74bbe8d1a93c7e034244a4da49ab3a60c9a0,5c0e679473aa9c835f821f23efd6dc0c323320d113e10211d9b325e60cc28984,9dc02d88150cdaae8c8ce08e503861461559a64a55bca3b2885385c44060e598,18a8dc902e30e6713c499d7225f403bbe037b13f6fa34a110ac97863285f7799,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-29,yfxyg8jm46,TRAIN,cg_d085ebc6afab6fc1,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-29.png,0710bdbcac3881f5eb595602e42a29bdb863fcadedcfcc3ce45e8d4687261de1,2c64a38190bd1205da3473eea179439ac40f5591729f15ee24edc130c9b4b391,80659b424d9470e7f7aa45b3eeaa670cf7e3459adc328cf21944fa1fdd41b649,4c78f39fcc0086ce8d231e2ce75c51c2c6048047db18ec2a15765aa0280e7719,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-3,yfxyg8jm46,TRAIN,cg_365b15d46b3bc5a9,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-3.png,32847e762fe566b76c4473fc3e8b51d75633851de024caa56edb2ec5c842e315,b0707bbcbeb22d582c169e6bfd8effbd9fbb48e294ab20611068abd5d176c64a,a3c8c6208ad8f07296aa550fea0df8fbe55c6c700906e33e8b4bceea701f8377,51eb66186dea1baa25a0bf5522943acee81a683e895e5b0ddad9afb77bb1a277,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-30,yfxyg8jm46,TRAIN,cg_9ecd8f06026722c0,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-30.png,3329818ad7e991939ea1a504e7c952668cf028c90c9ac2031c1840e7b9a277b2,0d66335fcf6d7863457d710ee14ee40cfc5c95c19f19a0345eac5847272781a3,8e4b63ae00e689b64d35ea8f74a3be5b84c5e397c1c0c83bbae4c113c92e306f,0ce92d86ef6785183a097ec902fe4a1162369496942939cb87b2bb4766440083,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-33,yfxyg8jm46,TRAIN,cg_0eee2b99193cbaf3,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-33.png,049334be25a0344ac0b4eec1d6fe7f722ab489d40c6c36ea9081ef646b414e6d,860896efda651c035553e59dca25bd855a4adbaca44915436c72e7355dfb6897,72c0ce3dd1c60a042d394fd81cff0249ce1cc5b9389a430bc3b2a8642963eb22,bf6e5e389d55826d81c9c84af820f9c5f1c7cf1a3f80a083ea0a2e2fbcedfdfa,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-36,yfxyg8jm46,TRAIN,cg_4e315e32d98d4717,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-36.png,84c40a1adbf48f7a82f344dbef02b6a8b4ff42fe044c7224495ad8a870b51fe5,8950bf7dcf425c4128a74c886087f11f0bb4e06f298b916dc9d877661ce2a572,c8600947826d36873a5b5bc62f7d83aa201a25e55f1e911968a5f13033ad5160,5261ebe10ca851bcbc4ceffa035b11161eff68371d5c1d3385bf084d2fc9764d,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-37,yfxyg8jm46,TRAIN,cg_e64b483cd22dfdbe,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-37.png,90ffd3e3ea68b9f6e9d7e2bc5babbab2602745116970f418102a523ee1fc68fc,562aca9f5873030b9b67044a85ed727f03ba1381cfb306269d8e2ac16d302ca8,a7c2b622933eb4a964800058ce35c51569950fabde30767248857660673f4976,7063bcb30a0442f1ceb90a0fa8ca6935bb667bf2dea2fdeba7d7fa76ecb33536,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-39,yfxyg8jm46,VALID,cg_514ca9d914207c05,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-39.png,729ccf79220afea93eaabe908d9ffff9e59f91cd9c533076c71423c0c5eaa3bd,d902b60cdd3bfe0db1807b31b5dac1e10898c71d6e7e3bf0d1f6841b9873d222,0103f1965caf08d1793dfc80c65b4c6c7e4819d778ef8e35f5d93499fd5b0d16,12d8ec594be3e2ea0877d0f3e6cc156912551a52e2a7809f119f2d288acbf912,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-4,yfxyg8jm46,TRAIN,cg_b9476e7a1d3fb929,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-4.png,d1019b40797b6f735605addd02216864f4483465ae5686d0f0adaa219a5c49d4,69d918dd628e9e6977dca6580c7a47c94dd0cb66fb654412650b29d9b44be09c,60d39eb067267b7ae3cd50d1e8f5297ea12772f446dc29f138dad7ee84316a23,d1699153961b613661054fcf7900e1eaa9039c7801ac2a599bda7c5d28afc6d7,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-40,yfxyg8jm46,TRAIN,cg_2ebe4aebb2175329,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-40.png,16f30b5a7397f68cfcd966d7c784ecf5838e28dbb4f3943f7065fe690c14ee5c,4113ee4ff7ad890dff294d63d4e384392d5da81c39d7c0e25f55f38e5fd9aa15,2c1482006702c1028d7bf80fc62ea4baabfe10f5fa0136ac19e7e14efbda743f,2abfbebe1cc6c7f89c0a561d6fc19d0b9a596db92163907b8429075535faffb8,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-41,yfxyg8jm46,TRAIN,cg_6522dc02c83d172a,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-41.png,70b3a8a1e9fae5dc36e84dff56f38d0cd76e588a63a98f5765ccb2c682898286,a9d2090964f7cae206b793f85f7767c08ddac015cc988227caf52f50d0b132a7,aa5989a02937d7124ee0dd4bab641709e0203535879f6b26ee7e1758d87b0783,2daba292127f33930233c75ad3006ee7cacff814cbd2861473990532644d93fb,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-42,yfxyg8jm46,VALID,cg_cb9c6f640f08aee7,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-42.png,c88f1c8265cd9295c636d77a55d108d561b4e73e7733bb1c9a815bb6a53b49e7,de580f8788776adb4863e03a29709dc608f86bbc7310f5aacacd25e1c68e1bb4,4b3dc852c8cbee3eaaa5c1b7a4553a890ee2f10bebe9bcc760d6b3153a676a6c,4a90fbf6c27a0c6d30aa71613b9aa188a96948478400e0dd84aeb5d596731548,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-43,yfxyg8jm46,TRAIN,cg_1d554c668d98c3f0,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-43.png,7f7bf6dc7dacefe4c776a0a48606e23dd41911b93a91983bf03a75997acdbe48,59cd8fc6a86a1b6c0e27467faff5da0012be0a51bdc35fc6804c170f889402ce,796716a67154620b37b7038a14162352d57386fb464a28e53aa5a9bd9ff3c023,0444c8bc2fe48f9ffad96bb493fc440ed92c0ea91c22070cb55c794dbd73763f,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-5,yfxyg8jm46,VALID,cg_7f9fe4a18a151cd4,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-5.png,d3d0c600f5bbb9936653b14a648441e15f69164e2dfdf95e90a9fbcc11f0497c,6f84b62a47221c185d6f792ac49543f907103fbf09d047a402c58aac031dcae4,4ef04c373eed8e15e6b942e3bb3cd37408d4b5ca3451df1f3d6aefd2cc1253b8,7c85a1138020135af5fc108083df1045c5c97138e1118f6c5932f89899c2d12f,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-6,yfxyg8jm46,TRAIN,cg_0843879aa26d9903,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-6.png,abf9cfc0ffa04e3db55aa056943d051f05d2d00582e5b866161252fa328d2810,78e26447db33c52fee15153da6f7e4df820bac58205437ea2265cb236e7efc56,ae59d69ccafa74e158cff1ef1e96f4fa196f92591472514532c11744c6d50519,918365412a54d9a92a387f2086d084d28c5eef604cb499363c176ca05a566cad,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-7,yfxyg8jm46,TRAIN,cg_cd9d2c55fc1934f0,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-7.png,c1313f21c143394436b36cfb109436a792eb41d97e773547ab4380a197de8ef7,9c95cb43511cfbd59c3112678a86a20218ea6b5747ab399b77e714d0f5d7efe0,922ea71c7d300fd6ba291da9598b2dc70414ad3de874da1f528bcf25151ed272,1820be765c69c9101a9c39dbda7a016b45ff3ae688e91883dda919d0b2f33412,VALID_FIRST_PASS,1,False
yfxyg8jm46:c16-8,yfxyg8jm46,TRAIN,cg_41db68e464c56382,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-8.png,97a073036a10b87a3e871f49fbaf125124df06d58062583b15baa2eebbf1a484,41f12ecd66da7a7982f54fea2d00b84e91ca9eb1551ff443fbb207d0aec94fe3,e8f215eec6afd284a367210f1bb450301aadb9d1490cbe4738c9163e5b441d98,e2d70c24a54e29fc5fab1d486a0890ea39e39afb1944eca6200fe1b29e84f913,VALID_AFTER_REPAIR,2,False
yfxyg8jm46:c16-9,yfxyg8jm46,TRAIN,cg_93f33bfe63f81922,data/public/hasebe/raw/yfxyg8jm46/v1/impacted surface image/c16-9.png,8a82f917604f83d349beb5408db0897ad5e3dd1705cdb4e1502e7aeb4af26530,8ba1d19f069fed4ebdc7101ebd2a64b0a7b76053eb456c4459eebea4c8276bd7,39821150cd8f4fd8b5b65e121df085a15e67255ab14893bf345a79076751570d,df00912b323069c8b5b56ce30ee1e1031d9208b9f4ec7c04dd1f69a4c0a303b3,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-1,ykhs7s2dck,TRAIN,cg_2831154da4f80c90,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-1.png,fc77721584d7c6b826d276a89afe15d90a784c4a50c9b3598331099b1616b882,07ab17cfda49f7479fc7ad99bcae2c827373dfb28865585777622e5bbbc7bfd4,3b70e76f49445a1ca648176d3d92d1c44991c9d11a40bf6875ed41e0077a8399,04b84eb03187e47f98c0d6e0ef0db92544d58485a18766a698003f90e05b7b35,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-10,ykhs7s2dck,TRAIN,cg_7c087688e48afd32,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-10.png,4331231c4f590bae8e7b8480f61ebb836a04e6fb10fea8c6be56da31fbdf1b4d,b66360444a4c3641f1ae3216c753ca6d0f94950012966f896f74a401f4504be6,7ab42a331f7ff4444aa516ccebb583062198099e34af4bd2ad206cc300b2ef46,f864a8e7ccb3b42d80dd9f7efa4a338b8ea125447be3ab2d81d2a2375c328645,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-11,ykhs7s2dck,TRAIN,cg_c246f53d80031b42,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-11.png,7dca1e3de9f5ac04e587915ac05edc24fd4e3047cd0092353151283373234c71,b4efdec4049042d713c1d74cdd75f3c9abfec9d066490ecd37236791a92c2b72,92ba0c0fb2e6eb2774448530ea39b59012b1e31f6f47cd68ed213ee03d330ab2,9c4219f068d2dc152131b50a97e67dff3a1cbefa6598889cfcd5961ff49613b6,VALID_AFTER_REPAIR,2,False
ykhs7s2dck:q8-12,ykhs7s2dck,TRAIN,cg_2f44cdebbea84787,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-12.png,efc3211201703dc2fb720fb6b97ec43574330fe50de7bfd882b53e834b96acd2,c3953cacb9820ba100c9e3b1bece8ff7f2919938e0fca70a9b16a5c99afc7927,3413b44a2bf98815d37717edddd7e6bcaacd8ed746308473b9515c75d54d3224,217f82e323ea153f9872f62bc6e6c86dd846bc9cdf96feff822f40875a732b33,SCHEMA_INVALID_AFTER_ONE_REPAIR,2,False
ykhs7s2dck:q8-13,ykhs7s2dck,TRAIN,cg_8f63e61953214730,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-13.png,b1a291044d057ac1fe3cb43e898c7595695b8a97425c6f121ca11e00e166b8fb,4238fe1bb10cda12622ae2c7fd387078de032e7a27eeb470252cbde62fa08c5b,06a3fb13ea38b0eb1740a5d11cb7b7f3a118aeb6e2193fae5fcbe0971918e81f,d5259de64552c2107ec83580fb0a827722277c52c248321ff80fc8ea338cd84b,VALID_AFTER_REPAIR,2,False
ykhs7s2dck:q8-15,ykhs7s2dck,VALID,cg_60c6812942ba2332,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-15.png,543323edc2e52ccb1e8fc019e50183ee4584a9df2c392aa8a0e70ec21199739e,4abcb01b3bb07d85af4ff35fb42e502592914f711b895d629c8fc3bbd0beaab2,14ca9acd17ed22e3a6e3eebb200f69c183a6b5d5e5251ccd74848f906592c0ff,5bf76eb0aa6ee581da3be666fecdd477ac80041f34b59916912ba3cdd2f21f6d,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-18,ykhs7s2dck,TRAIN,cg_80f3995d85aec222,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-18.png,c69889493c1c0706200e4b6c03a41edb4d3205552046fc4796bf0490e9e7fccc,da094a0097833c3a71fad9f224e2a9324f98d66ea41f1cb4ce02d7a841134e04,567cf044392250753a43e8e5e1001215d33c5f53eef388dbe189480a71a2d94c,ae35011971c09a67dcf85802484f7b09d8f4b5ae9b6e384e3c84702ab4e26b48,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-19,ykhs7s2dck,TRAIN,cg_4696afbc2610bbc5,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-19.png,fb9d6532eafcac24ea99d2656bc869b5c790db64162dcba2fb8f81691ef33b75,3b61493614f084b7525a81336f110e8a4085a335e900f82b64999660a05a4906,0fcdb4451071b710352f690f2c8236e91cbec59ac199887376462df69135ea73,dfb6a886d853dc30d908ff441f75ef8d052cfb73297103503f6ce0898bd79379,SCHEMA_INVALID_AFTER_ONE_REPAIR,2,False
ykhs7s2dck:q8-2,ykhs7s2dck,VALID,cg_93e604617899fa5f,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-2.png,8af0cd8b7fb4cb957d1dd775bb06b42b19d819354312daaee2f56e11d1444eef,a6a2df683ee86666c348c98b16ebad94fb52bd8ceb2f4d0548337fd8838eb24b,64daa92e6793f17d5982a5796930bdc21ce8685695dc69404d45ef1e1103dd19,50461c75c212fd3a02ab483b357883b9227c79a33f82d47f9d8381fea827f16d,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-20,ykhs7s2dck,TRAIN,cg_d8206c4dc6841624,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-20.png,ccb337e4d8135efe5028426894267a640ed58ac9badab94bc382a110d54e5309,602e2a21c4423472624928ce216d650c73aec36f052986509972a91a01bb10b6,2979bfff2433019d64be6185a244df0a0a36bf852708702884c6d9cb3f740e88,6733ad6eea1350376e168f533b883b4e6e7cbd16f3ba12da229dc52d88454f60,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-21,ykhs7s2dck,TRAIN,cg_cb9ddd531891062a,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-21.png,c0262985a4d0b2827123769fb6c7aa3ecee5c2cc7c8af4b6a32b29210c75414b,ab106011e83245324405d799e1f84af8c3dc606c0f0d9968abe1760bea6c8e7e,e281b5a6ab37715a195db1977973c623454764ca3354f41f1b70cfdaccc2116e,f049b9921ad14e7184ad7805ad4a174ace46afd5412fa7448885059528de0f85,SCHEMA_INVALID_AFTER_ONE_REPAIR,2,False
ykhs7s2dck:q8-22,ykhs7s2dck,VALID,cg_ca08b9786e924e66,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-22.png,0ef06a2f917f965f7bd48f79fd2266874fc1630f2f3707eda8db724e787ece99,5d67c5fb1a11bcad6105e41ca04ef099b90de57966608ec5d49768177786eae8,c785dca2abf47de0b0b97060815abc39ddcf2ce844723f7858d66ee9a8fd3e18,eec20f8811262caf9948b942c9ac2ca46154f7626cd025e9e60de2076cfd3235,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-24,ykhs7s2dck,TRAIN,cg_07fcfc4ff6294626,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-24.png,9e3880677356cf9839f386722b734054bddc25f48600e5238a1c7cacf6f519b9,cd32b80312452c80210501e30870afe2aa6c4086bf60febc1ba068354db2df23,1b788d5139b32e0f5c8b8b0218a27672c72ad82272070b9cde2430e736991244,ce789b49d4cb299d5a6f267ff43659aca8ec847cf0b494b8cf771969c8a2069f,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-28,ykhs7s2dck,TRAIN,cg_590359ebcacda393,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-28.png,d533fabbf9c26136f42bba0d65d5ee308a3d1bdff4b1ee49affd2a6e9d1ee3f7,0f9a17eace5117d3071f5f0906655cf4c362243a15051b88bdee8d82e867dba5,57fde2d04423ffd43b3b930180b2f2036e5d7ae465107919bf5956f14d59fc93,5f54d1afefea84b463bf6e35a8c7062ebee8e6f64a5bcc0070b1c5db2006e115,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-29,ykhs7s2dck,TRAIN,cg_5a70e914b6471ba5,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-29.png,97316f12a684311cc32e3fef70136653c3e30ac8723f185c3b07b814d478a6cf,08d3f23546dae8c8513a7e780197f8fd0e8e2c945995274ce9c8bddc16d00632,f38777d824d0b4c60b16cf3f1e368d551e46a96c867f1af818e53a1828255b83,090f1325112af5d6170d2c73a40c74a35ad7f8448ac2a8c3a24075b702ae9ca4,SCHEMA_INVALID_AFTER_ONE_REPAIR,2,False
ykhs7s2dck:q8-3,ykhs7s2dck,TRAIN,cg_7b3e8dd7366a7945,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-3.png,1b3c826a54a682511c1afae4a670bc8591fcb89024c6316ffc12f3993738379b,e96bdba4f9c25724296c3635893426ccf1da8fd82d0cb74bed1dc331439736f5,caf5a15eaa8d8c38e20f0e833114b1ccf9d046a1ea915392333cd5874b9e2bc4,1fe874d6f066aec3177e2b83c74d31071bd38aa286f0307b78a6ab0992bcde1d,VALID_FIRST_PASS,1,True
ykhs7s2dck:q8-30,ykhs7s2dck,TRAIN,cg_3a606273fb0d889c,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-30.png,e165c13a535562c31ecc4abe9623a135543b2af123d2a1563c34cbcfae6159d6,80115c0589f8766c33e278f431325756fd3e2f2567365ff82015a2b07d102529,06e06856ee348bbe16050a5966a0228e87573f536212e986adb07411789a01f0,97161b1492e8f9f1760ae3d1fb59f0deecbe8e05c348254a265d0a089af87a9c,VALID_AFTER_REPAIR,2,False
ykhs7s2dck:q8-32,ykhs7s2dck,TRAIN,cg_9abb06a21b6fa303,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-32.png,6fe5fbfeaead3cb1ee2b1a451f74547c1624d497e5e09827a2b70e51318cd3c3,eadc6b40c1e558d3524792e2fcd0fd9a5fffc718fc3fc7ebe9e20ff0135973cc,15ffa9847bd4dd2423ca523ff58a3712a92ade9ebd63674d58a0042367ea97da,e2b0e0ab69a9794a42ae45fa8a1a5247e7af396f5c89cc274337421655734f28,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-33,ykhs7s2dck,VALID,cg_a841812423416444,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-33.png,0376b587cea46743ac5dccc1c170f177561452ee9189d701635d30798c35201f,2f69c58f92fce5246edd34d5bc11cfd6cc4b54a439907ceeda4416264e2c88f9,9010bb83e6738a0933e64c1040b49988dcaea005434ea0426b80a408f45af812,583e0c4607da45d8eabe61196927044d6b886d5af726d234ad12274a05eec4de,VALID_FIRST_PASS,1,False
ykhs7s2dck:q8-34,ykhs7s2dck,VALID,cg_f28b9720dbc7e026,data/public/hasebe/raw/ykhs7s2dck/v1/impacted surface image/q8-34.png,c6a68cfe94781bc8eaf1acef6c8a6fc4919291dd5ed7a493b46e6010a65b8d81,82fa362f201f3d0366e21b71bac2ca023e35ea9b08516646da8e469d3f9a8101,7297fe944eff3eecc3d74f19c27e6b09852a6db7bd8ee5dd2ebdc694b8642ae8,3ccfb62c3eb15cbb96dd79059453cb547e7bd3c26c122639526ae176fdfce8d6,VALID_FIRST_PASS,1,False
