outer_dataset_id,split,specimen_id,fit_domains,query_domains,source_sha256
yfxyg8jm46,fit,q16-28,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-29,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-30,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-31,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-32,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-33,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-34,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-35,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-36,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-37,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-39,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-40,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-41,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,q16-43,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-2,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-3,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-5,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-6,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-6t,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-7,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-8,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-8t,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-9,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-9t,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-10,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-10t,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-11,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-11t,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-12,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-12t,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-13,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-14,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-15,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-16,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-17,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-18,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-20,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-21,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-24,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-25,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-26,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-27,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-28,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-29,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-30,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-31,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-32,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-33,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-34,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-35,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-36,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-37,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-39,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-40,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-41,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-43,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-44,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-45,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-46,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-47,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-48,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-49,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-50,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-51,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-52,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-53,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-54,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-55,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-56,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-57,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-58,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,fit,c24-59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-1,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-2,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-3,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-4,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-5,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-6,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-7,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-8,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-9,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-10,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-11,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-12,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-13,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-14,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-15,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-16,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-17,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-18,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-19,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-20,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-21,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-22,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-23,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-24,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
yfxyg8jm46,test,c16-25,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]","[""yfxyg8jm46""]",f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f
