specimen_key,method,seed,vlm_cache_key,vlm_available,vlm_no_reliable_cue,vlm_unknown_cell_count,vlm_low_cell_count,vlm_medium_cell_count,vlm_high_cell_count,initial_candidates,initial_action,proposal_restricted,initial_proposal_reason,initial_proposal_mask,first_action_in_initial_proposal
yfxyg8jm46:c16-4,LEARNED_STATIC,3,9ae2962cbde0a82b7b138359e2c2db4b12b530d233af0a3ab5752c514609e782,True,False,0,0,3,0,35;36;37,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-38,LEARNED_STATIC,3,943e6f8173bf098f0725a11c37454f1939f50e908732897ceff42866c0f839bf,True,False,0,0,4,0,35;36;59;60,13,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-15,LEARNED_STATIC,3,21f2cda7a78a54983d20b58af9478dbf847a7aa2ab95237d1055c787182b40b9,True,False,0,0,2,0,36;37,28,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-19,LEARNED_STATIC,3,38c9d7a65ffe9d8ddbcf7b6bbbadb1b774a439fe76451b4ae67eda25c9646a10,True,False,0,0,6,0,35;36;37;59;60;61,35,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-31,LEARNED_STATIC,3,c0559f356875856f1a8e0c1cc1e3e786b34bd1104593261f784119040c644447,True,False,0,0,4,0,35;36;37;38,35,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-33,LEARNED_STATIC,3,838877b6aaab778228aaa97d498d2fff938fac5c4ece57a98c6b01e30a8c3c03,True,False,0,0,3,0,35;36;37,36,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-4,LEARNED_STATIC,3,04c11630f7f11834870271d8218520bcb1fb35854bcbcdf0a320f6ff727e3350,True,False,0,0,4,0,35;36;59;60,24,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-19,LEARNED_STATIC,3,379d6e7dc9c21feed42325e695d200581d32c12631c3d5ef49738e75f3e00183,True,False,0,0,4,0,5;13;47;55,13,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-24,SERPENTINE,0,868bf952fdddf8f815df91ed0e507c24a8169605ca4ee7e7243232e46c129361,True,False,0,0,4,0,35;36;59;60,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-7,SERPENTINE,0,034a66d55e280205d5ca3664f30bd9fcb720e403c5f72726ca3af6c0345322c7,True,False,0,0,4,0,27;28;35;36,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-5,SERPENTINE,0,e2f7788a8a371b2e128a662a57d4264d78136d7ca34b0bc9924aed15afda771f,True,False,0,0,4,0,35;36;37;38,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-41,SERPENTINE,0,9402d020537d15ba0de9129d948713dbcc8e3613fa195ab3eb3a84ba22e8642f,True,False,0,5,0,0,,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-40,SERPENTINE,0,6e832805392c7ca4595d25f2d8f20a25a936cd10bcedd6221cef927d11cdbc36,True,False,3,0,3,0,27;28;29,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-8,SERPENTINE,0,769a08a28023c119cd559758e49cb5630382ed2803e83146ca5d78c7ace87b61,True,False,0,0,8,0,29;30;35;36;37;38;43;44,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-21,SERPENTINE,0,ad93ebe31bf09abf2a6bd7cff118d54169aad2ea871416e70549c7c27f29e284,True,False,0,0,4,0,35;36;44;45,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-37,SERPENTINE,0,384bb2792bf667e5ebeb8c619fde97c96d3cf08843e0c32a36b943d31b144d3f,True,False,4,0,4,0,27;28;35;36,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-3,SERPENTINE,0,943af824cfaf9d9237cc43b135d25712369cffaefe0fac280929dc54ef52153b,True,False,0,0,4,0,35;36;43;44,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-31,SERPENTINE,0,49a57acf6a530b143538d70adc821b60c179e158a81bfb846a33187edacc3539,True,False,0,0,4,0,35;36;49;50,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-21,SERPENTINE,0,74da358e39b4f16fe4acdac0d3109fedcf64c1638cfe6924fc8a7f787b73a743,True,False,0,0,4,0,35;36;43;44,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-36,SERPENTINE,0,597f8ff0266da68bb54be91457b7b8e0b7d902792c368d89425a5d4c79779d6f,True,False,0,0,3,0,35;36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-20,SERPENTINE,0,37980e3b55198e41f86d3a160adbc1591fcc6dd85ea77fb7d516c8ee799354c8,True,False,2,0,2,0,35;36,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-39,SERPENTINE,0,873342d64182db699f695ce43d06b8c70ed5a8eba8d0379166b0b9c80955860c,True,False,0,0,2,1,36,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-54,SERPENTINE,0,2d1d9094597ef07bf3f9bf3457ff7657906a6bcb5c43a0f30dfb56038e46c09e,True,False,0,3,3,0,35;36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-49,SERPENTINE,0,015e036cb05ab6747918444659b565b8d6c4b80df2ef7a9c6c3402a25289a33f,True,False,0,0,4,0,35;36;37;38,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-4,SERPENTINE,0,9ae2962cbde0a82b7b138359e2c2db4b12b530d233af0a3ab5752c514609e782,True,False,0,0,3,0,35;36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-38,SERPENTINE,0,943e6f8173bf098f0725a11c37454f1939f50e908732897ceff42866c0f839bf,True,False,0,0,4,0,35;36;59;60,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-15,SERPENTINE,0,21f2cda7a78a54983d20b58af9478dbf847a7aa2ab95237d1055c787182b40b9,True,False,0,0,2,0,36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-19,SERPENTINE,0,38c9d7a65ffe9d8ddbcf7b6bbbadb1b774a439fe76451b4ae67eda25c9646a10,True,False,0,0,6,0,35;36;37;59;60;61,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-31,SERPENTINE,0,c0559f356875856f1a8e0c1cc1e3e786b34bd1104593261f784119040c644447,True,False,0,0,4,0,35;36;37;38,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-33,SERPENTINE,0,838877b6aaab778228aaa97d498d2fff938fac5c4ece57a98c6b01e30a8c3c03,True,False,0,0,3,0,35;36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-4,SERPENTINE,0,04c11630f7f11834870271d8218520bcb1fb35854bcbcdf0a320f6ff727e3350,True,False,0,0,4,0,35;36;59;60,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-19,SERPENTINE,0,379d6e7dc9c21feed42325e695d200581d32c12631c3d5ef49738e75f3e00183,True,False,0,0,4,0,5;13;47;55,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-24,CENTER_FIRST,0,868bf952fdddf8f815df91ed0e507c24a8169605ca4ee7e7243232e46c129361,True,False,0,0,4,0,35;36;59;60,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-7,CENTER_FIRST,0,034a66d55e280205d5ca3664f30bd9fcb720e403c5f72726ca3af6c0345322c7,True,False,0,0,4,0,27;28;35;36,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-5,CENTER_FIRST,0,e2f7788a8a371b2e128a662a57d4264d78136d7ca34b0bc9924aed15afda771f,True,False,0,0,4,0,35;36;37;38,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-41,CENTER_FIRST,0,9402d020537d15ba0de9129d948713dbcc8e3613fa195ab3eb3a84ba22e8642f,True,False,0,5,0,0,,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-40,CENTER_FIRST,0,6e832805392c7ca4595d25f2d8f20a25a936cd10bcedd6221cef927d11cdbc36,True,False,3,0,3,0,27;28;29,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-8,CENTER_FIRST,0,769a08a28023c119cd559758e49cb5630382ed2803e83146ca5d78c7ace87b61,True,False,0,0,8,0,29;30;35;36;37;38;43;44,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-21,CENTER_FIRST,0,ad93ebe31bf09abf2a6bd7cff118d54169aad2ea871416e70549c7c27f29e284,True,False,0,0,4,0,35;36;44;45,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-37,CENTER_FIRST,0,384bb2792bf667e5ebeb8c619fde97c96d3cf08843e0c32a36b943d31b144d3f,True,False,4,0,4,0,27;28;35;36,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-3,CENTER_FIRST,0,943af824cfaf9d9237cc43b135d25712369cffaefe0fac280929dc54ef52153b,True,False,0,0,4,0,35;36;43;44,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-31,CENTER_FIRST,0,49a57acf6a530b143538d70adc821b60c179e158a81bfb846a33187edacc3539,True,False,0,0,4,0,35;36;49;50,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-21,CENTER_FIRST,0,74da358e39b4f16fe4acdac0d3109fedcf64c1638cfe6924fc8a7f787b73a743,True,False,0,0,4,0,35;36;43;44,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-36,CENTER_FIRST,0,597f8ff0266da68bb54be91457b7b8e0b7d902792c368d89425a5d4c79779d6f,True,False,0,0,3,0,35;36;37,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-20,CENTER_FIRST,0,37980e3b55198e41f86d3a160adbc1591fcc6dd85ea77fb7d516c8ee799354c8,True,False,2,0,2,0,35;36,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-39,CENTER_FIRST,0,873342d64182db699f695ce43d06b8c70ed5a8eba8d0379166b0b9c80955860c,True,False,0,0,2,1,36,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-54,CENTER_FIRST,0,2d1d9094597ef07bf3f9bf3457ff7657906a6bcb5c43a0f30dfb56038e46c09e,True,False,0,3,3,0,35;36;37,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-49,CENTER_FIRST,0,015e036cb05ab6747918444659b565b8d6c4b80df2ef7a9c6c3402a25289a33f,True,False,0,0,4,0,35;36;37;38,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-4,CENTER_FIRST,0,9ae2962cbde0a82b7b138359e2c2db4b12b530d233af0a3ab5752c514609e782,True,False,0,0,3,0,35;36;37,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-38,CENTER_FIRST,0,943e6f8173bf098f0725a11c37454f1939f50e908732897ceff42866c0f839bf,True,False,0,0,4,0,35;36;59;60,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-15,CENTER_FIRST,0,21f2cda7a78a54983d20b58af9478dbf847a7aa2ab95237d1055c787182b40b9,True,False,0,0,2,0,36;37,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-19,CENTER_FIRST,0,38c9d7a65ffe9d8ddbcf7b6bbbadb1b774a439fe76451b4ae67eda25c9646a10,True,False,0,0,6,0,35;36;37;59;60;61,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-31,CENTER_FIRST,0,c0559f356875856f1a8e0c1cc1e3e786b34bd1104593261f784119040c644447,True,False,0,0,4,0,35;36;37;38,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-33,CENTER_FIRST,0,838877b6aaab778228aaa97d498d2fff938fac5c4ece57a98c6b01e30a8c3c03,True,False,0,0,3,0,35;36;37,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-4,CENTER_FIRST,0,04c11630f7f11834870271d8218520bcb1fb35854bcbcdf0a320f6ff727e3350,True,False,0,0,4,0,35;36;59;60,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-19,CENTER_FIRST,0,379d6e7dc9c21feed42325e695d200581d32c12631c3d5ef49738e75f3e00183,True,False,0,0,4,0,5;13;47;55,27,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-24,GEOMETRY_SPREAD,0,868bf952fdddf8f815df91ed0e507c24a8169605ca4ee7e7243232e46c129361,True,False,0,0,4,0,35;36;59;60,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-7,GEOMETRY_SPREAD,0,034a66d55e280205d5ca3664f30bd9fcb720e403c5f72726ca3af6c0345322c7,True,False,0,0,4,0,27;28;35;36,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-5,GEOMETRY_SPREAD,0,e2f7788a8a371b2e128a662a57d4264d78136d7ca34b0bc9924aed15afda771f,True,False,0,0,4,0,35;36;37;38,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-41,GEOMETRY_SPREAD,0,9402d020537d15ba0de9129d948713dbcc8e3613fa195ab3eb3a84ba22e8642f,True,False,0,5,0,0,,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-40,GEOMETRY_SPREAD,0,6e832805392c7ca4595d25f2d8f20a25a936cd10bcedd6221cef927d11cdbc36,True,False,3,0,3,0,27;28;29,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-8,GEOMETRY_SPREAD,0,769a08a28023c119cd559758e49cb5630382ed2803e83146ca5d78c7ace87b61,True,False,0,0,8,0,29;30;35;36;37;38;43;44,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-21,GEOMETRY_SPREAD,0,ad93ebe31bf09abf2a6bd7cff118d54169aad2ea871416e70549c7c27f29e284,True,False,0,0,4,0,35;36;44;45,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-37,GEOMETRY_SPREAD,0,384bb2792bf667e5ebeb8c619fde97c96d3cf08843e0c32a36b943d31b144d3f,True,False,4,0,4,0,27;28;35;36,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-3,GEOMETRY_SPREAD,0,943af824cfaf9d9237cc43b135d25712369cffaefe0fac280929dc54ef52153b,True,False,0,0,4,0,35;36;43;44,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-31,GEOMETRY_SPREAD,0,49a57acf6a530b143538d70adc821b60c179e158a81bfb846a33187edacc3539,True,False,0,0,4,0,35;36;49;50,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-21,GEOMETRY_SPREAD,0,74da358e39b4f16fe4acdac0d3109fedcf64c1638cfe6924fc8a7f787b73a743,True,False,0,0,4,0,35;36;43;44,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-36,GEOMETRY_SPREAD,0,597f8ff0266da68bb54be91457b7b8e0b7d902792c368d89425a5d4c79779d6f,True,False,0,0,3,0,35;36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-20,GEOMETRY_SPREAD,0,37980e3b55198e41f86d3a160adbc1591fcc6dd85ea77fb7d516c8ee799354c8,True,False,2,0,2,0,35;36,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-39,GEOMETRY_SPREAD,0,873342d64182db699f695ce43d06b8c70ed5a8eba8d0379166b0b9c80955860c,True,False,0,0,2,1,36,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-54,GEOMETRY_SPREAD,0,2d1d9094597ef07bf3f9bf3457ff7657906a6bcb5c43a0f30dfb56038e46c09e,True,False,0,3,3,0,35;36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-49,GEOMETRY_SPREAD,0,015e036cb05ab6747918444659b565b8d6c4b80df2ef7a9c6c3402a25289a33f,True,False,0,0,4,0,35;36;37;38,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-4,GEOMETRY_SPREAD,0,9ae2962cbde0a82b7b138359e2c2db4b12b530d233af0a3ab5752c514609e782,True,False,0,0,3,0,35;36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-38,GEOMETRY_SPREAD,0,943e6f8173bf098f0725a11c37454f1939f50e908732897ceff42866c0f839bf,True,False,0,0,4,0,35;36;59;60,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-15,GEOMETRY_SPREAD,0,21f2cda7a78a54983d20b58af9478dbf847a7aa2ab95237d1055c787182b40b9,True,False,0,0,2,0,36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-19,GEOMETRY_SPREAD,0,38c9d7a65ffe9d8ddbcf7b6bbbadb1b774a439fe76451b4ae67eda25c9646a10,True,False,0,0,6,0,35;36;37;59;60;61,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-31,GEOMETRY_SPREAD,0,c0559f356875856f1a8e0c1cc1e3e786b34bd1104593261f784119040c644447,True,False,0,0,4,0,35;36;37;38,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-33,GEOMETRY_SPREAD,0,838877b6aaab778228aaa97d498d2fff938fac5c4ece57a98c6b01e30a8c3c03,True,False,0,0,3,0,35;36;37,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-4,GEOMETRY_SPREAD,0,04c11630f7f11834870271d8218520bcb1fb35854bcbcdf0a320f6ff727e3350,True,False,0,0,4,0,35;36;59;60,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
ykhs7s2dck:q8-19,GEOMETRY_SPREAD,0,379d6e7dc9c21feed42325e695d200581d32c12631c3d5ef49738e75f3e00183,True,False,0,0,4,0,5;13;47;55,0,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-24,RANDOM,1,868bf952fdddf8f815df91ed0e507c24a8169605ca4ee7e7243232e46c129361,True,False,0,0,4,0,35;36;59;60,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-7,RANDOM,1,034a66d55e280205d5ca3664f30bd9fcb720e403c5f72726ca3af6c0345322c7,True,False,0,0,4,0,27;28;35;36,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-5,RANDOM,1,e2f7788a8a371b2e128a662a57d4264d78136d7ca34b0bc9924aed15afda771f,True,False,0,0,4,0,35;36;37;38,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
74t7kcdgkr:c8-41,RANDOM,1,9402d020537d15ba0de9129d948713dbcc8e3613fa195ab3eb3a84ba22e8642f,True,False,0,5,0,0,,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-40,RANDOM,1,6e832805392c7ca4595d25f2d8f20a25a936cd10bcedd6221cef927d11cdbc36,True,False,3,0,3,0,27;28;29,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-8,RANDOM,1,769a08a28023c119cd559758e49cb5630382ed2803e83146ca5d78c7ace87b61,True,False,0,0,8,0,29;30;35;36;37;38;43;44,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-21,RANDOM,1,ad93ebe31bf09abf2a6bd7cff118d54169aad2ea871416e70549c7c27f29e284,True,False,0,0,4,0,35;36;44;45,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
cgtnjyggtm:q24-37,RANDOM,1,384bb2792bf667e5ebeb8c619fde97c96d3cf08843e0c32a36b943d31b144d3f,True,False,4,0,4,0,27;28;35;36,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-3,RANDOM,1,943af824cfaf9d9237cc43b135d25712369cffaefe0fac280929dc54ef52153b,True,False,0,0,4,0,35;36;43;44,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-31,RANDOM,1,49a57acf6a530b143538d70adc821b60c179e158a81bfb846a33187edacc3539,True,False,0,0,4,0,35;36;49;50,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-21,RANDOM,1,74da358e39b4f16fe4acdac0d3109fedcf64c1638cfe6924fc8a7f787b73a743,True,False,0,0,4,0,35;36;43;44,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
w68dtmpfyf:q16-36,RANDOM,1,597f8ff0266da68bb54be91457b7b8e0b7d902792c368d89425a5d4c79779d6f,True,False,0,0,3,0,35;36;37,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-20,RANDOM,1,37980e3b55198e41f86d3a160adbc1591fcc6dd85ea77fb7d516c8ee799354c8,True,False,2,0,2,0,35;36,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-39,RANDOM,1,873342d64182db699f695ce43d06b8c70ed5a8eba8d0379166b0b9c80955860c,True,False,0,0,2,1,36,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-54,RANDOM,1,2d1d9094597ef07bf3f9bf3457ff7657906a6bcb5c43a0f30dfb56038e46c09e,True,False,0,3,3,0,35;36;37,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
xcmzfsbd9t:c24-49,RANDOM,1,015e036cb05ab6747918444659b565b8d6c4b80df2ef7a9c6c3402a25289a33f,True,False,0,0,4,0,35;36;37;38,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-4,RANDOM,1,9ae2962cbde0a82b7b138359e2c2db4b12b530d233af0a3ab5752c514609e782,True,False,0,0,3,0,35;36;37,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-38,RANDOM,1,943e6f8173bf098f0725a11c37454f1939f50e908732897ceff42866c0f839bf,True,False,0,0,4,0,35;36;59;60,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
yfxyg8jm46:c16-15,RANDOM,1,21f2cda7a78a54983d20b58af9478dbf847a7aa2ab95237d1055c787182b40b9,True,False,0,0,2,0,36;37,61,False,METHOD_DOES_NOT_USE_VLM_C0,1111111111111111111111111111111111111111111111111111111111111111,True
