analysis,subject,metric,replicate,value
rank_agreement,ridge__shallow_mlp,spearman,1239,0.137216352163133
rank_agreement,ridge__shallow_mlp,spearman,1240,0.097426725951572
rank_agreement,ridge__shallow_mlp,spearman,1241,0.110696141768209
rank_agreement,ridge__shallow_mlp,spearman,1242,0.12535475706368
rank_agreement,ridge__shallow_mlp,spearman,1243,0.148019876347819
rank_agreement,ridge__shallow_mlp,spearman,1244,0.132703402646905
rank_agreement,ridge__shallow_mlp,spearman,1245,0.135503659209228
rank_agreement,ridge__shallow_mlp,spearman,1246,0.110565151321838
rank_agreement,ridge__shallow_mlp,spearman,1247,0.117478523259752
rank_agreement,ridge__shallow_mlp,spearman,1248,0.110689750593422
rank_agreement,ridge__shallow_mlp,spearman,1249,0.0818863326549
rank_agreement,ridge__shallow_mlp,spearman,1250,0.13414157260422
rank_agreement,ridge__shallow_mlp,spearman,1251,0.139154449398333
rank_agreement,ridge__shallow_mlp,spearman,1252,0.164795932159838
rank_agreement,ridge__shallow_mlp,spearman,1253,0.12262868770888
rank_agreement,ridge__shallow_mlp,spearman,1254,0.147757949584746
rank_agreement,ridge__shallow_mlp,spearman,1255,0.134191919568729
rank_agreement,ridge__shallow_mlp,spearman,1256,0.147756578142223
rank_agreement,ridge__shallow_mlp,spearman,1257,0.137202590140436
rank_agreement,ridge__shallow_mlp,spearman,1258,0.13190799124188
rank_agreement,ridge__shallow_mlp,spearman,1259,0.123993799652682
rank_agreement,ridge__shallow_mlp,spearman,1260,0.140432507773044
rank_agreement,ridge__shallow_mlp,spearman,1261,0.110376675210656
rank_agreement,ridge__shallow_mlp,spearman,1262,0.099607568407944
rank_agreement,ridge__shallow_mlp,spearman,1263,0.08520119569489
rank_agreement,ridge__shallow_mlp,spearman,1264,0.080030454044647
rank_agreement,ridge__shallow_mlp,spearman,1265,0.11892410794935
rank_agreement,ridge__shallow_mlp,spearman,1266,0.114875057789049
rank_agreement,ridge__shallow_mlp,spearman,1267,0.083909535862421
rank_agreement,ridge__shallow_mlp,spearman,1268,0.138991519101234
rank_agreement,ridge__shallow_mlp,spearman,1269,0.114500401456211
rank_agreement,ridge__shallow_mlp,spearman,1270,0.118327749524838
rank_agreement,ridge__shallow_mlp,spearman,1271,0.117009053915608
rank_agreement,ridge__shallow_mlp,spearman,1272,0.105717128562412
rank_agreement,ridge__shallow_mlp,spearman,1273,0.140876096150571
rank_agreement,ridge__shallow_mlp,spearman,1274,0.127918719437485
rank_agreement,ridge__shallow_mlp,spearman,1275,0.113119979082541
rank_agreement,ridge__shallow_mlp,spearman,1276,0.126586294700628
rank_agreement,ridge__shallow_mlp,spearman,1277,0.135603335896048
rank_agreement,ridge__shallow_mlp,spearman,1278,0.129612955474141
rank_agreement,ridge__shallow_mlp,spearman,1279,0.081645268664296
rank_agreement,ridge__shallow_mlp,spearman,1280,0.092489545378217
rank_agreement,ridge__shallow_mlp,spearman,1281,0.110167004622929
rank_agreement,ridge__shallow_mlp,spearman,1282,0.117483267994367
rank_agreement,ridge__shallow_mlp,spearman,1283,0.118768740925676
rank_agreement,ridge__shallow_mlp,spearman,1284,0.12380771547638
rank_agreement,ridge__shallow_mlp,spearman,1285,0.169665825908134
rank_agreement,ridge__shallow_mlp,spearman,1286,0.108379330370164
rank_agreement,ridge__shallow_mlp,spearman,1287,0.123127950751974
rank_agreement,ridge__shallow_mlp,spearman,1288,0.114964821759986
rank_agreement,ridge__shallow_mlp,spearman,1289,0.149424761266954
rank_agreement,ridge__shallow_mlp,spearman,1290,0.116217799603735
rank_agreement,ridge__shallow_mlp,spearman,1291,0.140013054443273
rank_agreement,ridge__shallow_mlp,spearman,1292,0.107814713249499
rank_agreement,ridge__shallow_mlp,spearman,1293,0.132151632309624
rank_agreement,ridge__shallow_mlp,spearman,1294,0.093639966481809
rank_agreement,ridge__shallow_mlp,spearman,1295,0.103838677331593
rank_agreement,ridge__shallow_mlp,spearman,1296,0.137929874495979
rank_agreement,ridge__shallow_mlp,spearman,1297,0.111058208990521
rank_agreement,ridge__shallow_mlp,spearman,1298,0.098333154129713
rank_agreement,ridge__shallow_mlp,spearman,1299,0.149171905876684
rank_agreement,ridge__shallow_mlp,spearman,1300,0.146039677824564
rank_agreement,ridge__shallow_mlp,spearman,1301,0.11007320532707
rank_agreement,ridge__shallow_mlp,spearman,1302,0.115122029697062
rank_agreement,ridge__shallow_mlp,spearman,1303,0.12698917008202
rank_agreement,ridge__shallow_mlp,spearman,1304,0.131369316402085
rank_agreement,ridge__shallow_mlp,spearman,1305,0.164997055719473
rank_agreement,ridge__shallow_mlp,spearman,1306,0.077241364599349
rank_agreement,ridge__shallow_mlp,spearman,1307,0.105441033201153
rank_agreement,ridge__shallow_mlp,spearman,1308,0.124865554107957
rank_agreement,ridge__shallow_mlp,spearman,1309,0.126493875096848
rank_agreement,ridge__shallow_mlp,spearman,1310,0.141781819052007
rank_agreement,ridge__shallow_mlp,spearman,1311,0.083848795271607
rank_agreement,ridge__shallow_mlp,spearman,1312,0.124519466544233
rank_agreement,ridge__shallow_mlp,spearman,1313,0.131203933649026
rank_agreement,ridge__shallow_mlp,spearman,1314,0.133074209077816
rank_agreement,ridge__shallow_mlp,spearman,1315,0.161193297434998
rank_agreement,ridge__shallow_mlp,spearman,1316,0.121882585931175
rank_agreement,ridge__shallow_mlp,spearman,1317,0.116545724048347
rank_agreement,ridge__shallow_mlp,spearman,1318,0.100823380497422
rank_agreement,ridge__shallow_mlp,spearman,1319,0.085535653182831
rank_agreement,ridge__shallow_mlp,spearman,1320,0.120686695843144
rank_agreement,ridge__shallow_mlp,spearman,1321,0.157838531911479
rank_agreement,ridge__shallow_mlp,spearman,1322,0.137843186721275
rank_agreement,ridge__shallow_mlp,spearman,1323,0.093176541990577
rank_agreement,ridge__shallow_mlp,spearman,1324,0.102372686207027
rank_agreement,ridge__shallow_mlp,spearman,1325,0.164320712891595
rank_agreement,ridge__shallow_mlp,spearman,1326,0.106539663775131
rank_agreement,ridge__shallow_mlp,spearman,1327,0.110773850038611
rank_agreement,ridge__shallow_mlp,spearman,1328,0.107612206278676
rank_agreement,ridge__shallow_mlp,spearman,1329,0.132368361465728
rank_agreement,ridge__shallow_mlp,spearman,1330,0.089698938441433
rank_agreement,ridge__shallow_mlp,spearman,1331,0.135951405398311
rank_agreement,ridge__shallow_mlp,spearman,1332,0.131811531034742
rank_agreement,ridge__shallow_mlp,spearman,1333,0.152966801647493
rank_agreement,ridge__shallow_mlp,spearman,1334,0.075642020254501
rank_agreement,ridge__shallow_mlp,spearman,1335,0.114134538598861
rank_agreement,ridge__shallow_mlp,spearman,1336,0.088240763500757
rank_agreement,ridge__shallow_mlp,spearman,1337,0.078602345496111
rank_agreement,ridge__shallow_mlp,spearman,1338,0.102696878735317
rank_agreement,ridge__shallow_mlp,spearman,1339,0.13759558863076
rank_agreement,ridge__shallow_mlp,spearman,1340,0.097556463140967
rank_agreement,ridge__shallow_mlp,spearman,1341,0.11454280153682
rank_agreement,ridge__shallow_mlp,spearman,1342,0.104273533026278
rank_agreement,ridge__shallow_mlp,spearman,1343,0.112954686540062
rank_agreement,ridge__shallow_mlp,spearman,1344,0.083915736687502
rank_agreement,ridge__shallow_mlp,spearman,1345,0.102806454948589
rank_agreement,ridge__shallow_mlp,spearman,1346,0.114523764274602
rank_agreement,ridge__shallow_mlp,spearman,1347,0.134280456661831
rank_agreement,ridge__shallow_mlp,spearman,1348,0.122270183028065
rank_agreement,ridge__shallow_mlp,spearman,1349,0.098124166107436
rank_agreement,ridge__shallow_mlp,spearman,1350,0.146175831044567
rank_agreement,ridge__shallow_mlp,spearman,1351,0.084359755037675
rank_agreement,ridge__shallow_mlp,spearman,1352,0.088316203045741
rank_agreement,ridge__shallow_mlp,spearman,1353,0.102843229175304
rank_agreement,ridge__shallow_mlp,spearman,1354,0.075482208047115
rank_agreement,ridge__shallow_mlp,spearman,1355,0.147560172935806
rank_agreement,ridge__shallow_mlp,spearman,1356,0.125961264159373
rank_agreement,ridge__shallow_mlp,spearman,1357,0.102482074504321
rank_agreement,ridge__shallow_mlp,spearman,1358,0.051660063021321
rank_agreement,ridge__shallow_mlp,spearman,1359,0.096158277713013
rank_agreement,ridge__shallow_mlp,spearman,1360,0.096728943947899
rank_agreement,ridge__shallow_mlp,spearman,1361,0.116780741776384
rank_agreement,ridge__shallow_mlp,spearman,1362,0.081875271263678
rank_agreement,ridge__shallow_mlp,spearman,1363,0.15777563733238
rank_agreement,ridge__shallow_mlp,spearman,1364,0.119211767961225
rank_agreement,ridge__shallow_mlp,spearman,1365,0.076636045152931
rank_agreement,ridge__shallow_mlp,spearman,1366,0.167237473037531
rank_agreement,ridge__shallow_mlp,spearman,1367,0.104618848038583
rank_agreement,ridge__shallow_mlp,spearman,1368,0.118537540049632
rank_agreement,ridge__shallow_mlp,spearman,1369,0.049447516748945
rank_agreement,ridge__shallow_mlp,spearman,1370,0.165611258596211
rank_agreement,ridge__shallow_mlp,spearman,1371,0.093262463210252
rank_agreement,ridge__shallow_mlp,spearman,1372,0.091361827453894
rank_agreement,ridge__shallow_mlp,spearman,1373,0.139809767152384
rank_agreement,ridge__shallow_mlp,spearman,1374,0.127918156258059
rank_agreement,ridge__shallow_mlp,spearman,1375,0.103078846893268
rank_agreement,ridge__shallow_mlp,spearman,1376,0.093862958015409
rank_agreement,ridge__shallow_mlp,spearman,1377,0.132551883724401
rank_agreement,ridge__shallow_mlp,spearman,1378,0.07596468964682
rank_agreement,ridge__shallow_mlp,spearman,1379,0.125094193437315
rank_agreement,ridge__shallow_mlp,spearman,1380,0.115941938429163
rank_agreement,ridge__shallow_mlp,spearman,1381,0.104797307723259
rank_agreement,ridge__shallow_mlp,spearman,1382,0.118797900088497
rank_agreement,ridge__shallow_mlp,spearman,1383,0.108049840949217
rank_agreement,ridge__shallow_mlp,spearman,1384,0.120755771829846
rank_agreement,ridge__shallow_mlp,spearman,1385,0.154991064564961
rank_agreement,ridge__shallow_mlp,spearman,1386,0.115611747657388
rank_agreement,ridge__shallow_mlp,spearman,1387,0.132487916706648
rank_agreement,ridge__shallow_mlp,spearman,1388,0.091792117255503
rank_agreement,ridge__shallow_mlp,spearman,1389,0.095576600358445
rank_agreement,ridge__shallow_mlp,spearman,1390,0.113712774407303
rank_agreement,ridge__shallow_mlp,spearman,1391,0.143233283704172
rank_agreement,ridge__shallow_mlp,spearman,1392,0.144846065367424
rank_agreement,ridge__shallow_mlp,spearman,1393,0.0983788518772
rank_agreement,ridge__shallow_mlp,spearman,1394,0.054101270530945
rank_agreement,ridge__shallow_mlp,spearman,1395,0.134847451291174
rank_agreement,ridge__shallow_mlp,spearman,1396,0.078033148425381
rank_agreement,ridge__shallow_mlp,spearman,1397,0.117821487363131
rank_agreement,ridge__shallow_mlp,spearman,1398,0.142199912270443
rank_agreement,ridge__shallow_mlp,spearman,1399,0.106693516339096
rank_agreement,ridge__shallow_mlp,spearman,1400,0.112258306263996
rank_agreement,ridge__shallow_mlp,spearman,1401,0.127373605973016
rank_agreement,ridge__shallow_mlp,spearman,1402,0.117536419497553
rank_agreement,ridge__shallow_mlp,spearman,1403,0.086841116338627
rank_agreement,ridge__shallow_mlp,spearman,1404,0.146097096983552
rank_agreement,ridge__shallow_mlp,spearman,1405,0.13921030333036
rank_agreement,ridge__shallow_mlp,spearman,1406,0.167010696156356
rank_agreement,ridge__shallow_mlp,spearman,1407,0.136416400519098
rank_agreement,ridge__shallow_mlp,spearman,1408,0.116960163227698
rank_agreement,ridge__shallow_mlp,spearman,1409,0.089481413891137
rank_agreement,ridge__shallow_mlp,spearman,1410,0.13364651462226
rank_agreement,ridge__shallow_mlp,spearman,1411,0.122753088334166
rank_agreement,ridge__shallow_mlp,spearman,1412,0.118191663999121
rank_agreement,ridge__shallow_mlp,spearman,1413,0.126969519501068
rank_agreement,ridge__shallow_mlp,spearman,1414,0.142218640679991
rank_agreement,ridge__shallow_mlp,spearman,1415,0.129833529700567
rank_agreement,ridge__shallow_mlp,spearman,1416,0.13058108438668
rank_agreement,ridge__shallow_mlp,spearman,1417,0.100262038874125
rank_agreement,ridge__shallow_mlp,spearman,1418,0.134545436683518
rank_agreement,ridge__shallow_mlp,spearman,1419,0.083012819619124
rank_agreement,ridge__shallow_mlp,spearman,1420,0.089805378797983
rank_agreement,ridge__shallow_mlp,spearman,1421,0.109176728164649
rank_agreement,ridge__shallow_mlp,spearman,1422,0.106531982511591
rank_agreement,ridge__shallow_mlp,spearman,1423,0.142428462428413
rank_agreement,ridge__shallow_mlp,spearman,1424,0.11529261389836
rank_agreement,ridge__shallow_mlp,spearman,1425,0.129662143914285
rank_agreement,ridge__shallow_mlp,spearman,1426,0.127448875609003
rank_agreement,ridge__shallow_mlp,spearman,1427,0.134911716709946
rank_agreement,ridge__shallow_mlp,spearman,1428,0.101418244587394
rank_agreement,ridge__shallow_mlp,spearman,1429,0.09345309367909
rank_agreement,ridge__shallow_mlp,spearman,1430,0.111471013979011
rank_agreement,ridge__shallow_mlp,spearman,1431,0.058500329492357
rank_agreement,ridge__shallow_mlp,spearman,1432,0.08564946795763
rank_agreement,ridge__shallow_mlp,spearman,1433,0.131194584786043
rank_agreement,ridge__shallow_mlp,spearman,1434,0.129298578683699
rank_agreement,ridge__shallow_mlp,spearman,1435,0.085679791030402
rank_agreement,ridge__shallow_mlp,spearman,1436,0.126484615183617
rank_agreement,ridge__shallow_mlp,spearman,1437,0.134510147011922
rank_agreement,ridge__shallow_mlp,spearman,1438,0.135017254176745
rank_agreement,ridge__shallow_mlp,spearman,1439,0.123245551958679
rank_agreement,ridge__shallow_mlp,spearman,1440,0.111289217118918
rank_agreement,ridge__shallow_mlp,spearman,1441,0.105530873138715
rank_agreement,ridge__shallow_mlp,spearman,1442,0.146237966054962
rank_agreement,ridge__shallow_mlp,spearman,1443,0.118852941879687
rank_agreement,ridge__shallow_mlp,spearman,1444,0.076204161510196
rank_agreement,ridge__shallow_mlp,spearman,1445,0.176587309505432
rank_agreement,ridge__shallow_mlp,spearman,1446,0.117677584390161
rank_agreement,ridge__shallow_mlp,spearman,1447,0.120562955155691
rank_agreement,ridge__shallow_mlp,spearman,1448,0.107306860160973
rank_agreement,ridge__shallow_mlp,spearman,1449,0.133416388626321
rank_agreement,ridge__shallow_mlp,spearman,1450,0.149114647693144
rank_agreement,ridge__shallow_mlp,spearman,1451,0.122536419695544
rank_agreement,ridge__shallow_mlp,spearman,1452,0.101393111143168
rank_agreement,ridge__shallow_mlp,spearman,1453,0.136424286164882
rank_agreement,ridge__shallow_mlp,spearman,1454,0.125436840717935
rank_agreement,ridge__shallow_mlp,spearman,1455,0.100471657175667
rank_agreement,ridge__shallow_mlp,spearman,1456,0.100051513433618
rank_agreement,ridge__shallow_mlp,spearman,1457,0.1801903784053
rank_agreement,ridge__shallow_mlp,spearman,1458,0.120384210497367
rank_agreement,ridge__shallow_mlp,spearman,1459,0.144713458882518
rank_agreement,ridge__shallow_mlp,spearman,1460,0.097646014353409
rank_agreement,ridge__shallow_mlp,spearman,1461,0.127510931094921
rank_agreement,ridge__shallow_mlp,spearman,1462,0.115877443264023
rank_agreement,ridge__shallow_mlp,spearman,1463,0.11002368194617
rank_agreement,ridge__shallow_mlp,spearman,1464,0.112018188886496
rank_agreement,ridge__shallow_mlp,spearman,1465,0.116290898694654
rank_agreement,ridge__shallow_mlp,spearman,1466,0.098740517508334
rank_agreement,ridge__shallow_mlp,spearman,1467,0.080906026064988
rank_agreement,ridge__shallow_mlp,spearman,1468,0.08942920686052
rank_agreement,ridge__shallow_mlp,spearman,1469,0.11758819403986
rank_agreement,ridge__shallow_mlp,spearman,1470,0.138377669109327
rank_agreement,ridge__shallow_mlp,spearman,1471,0.125828093453301
rank_agreement,ridge__shallow_mlp,spearman,1472,0.149279616373345
rank_agreement,ridge__shallow_mlp,spearman,1473,0.107769646533518
rank_agreement,ridge__shallow_mlp,spearman,1474,0.147493435664447
rank_agreement,ridge__shallow_mlp,spearman,1475,0.0855893949284
rank_agreement,ridge__shallow_mlp,spearman,1476,0.070469411212771
rank_agreement,ridge__shallow_mlp,spearman,1477,0.140095874609219
rank_agreement,ridge__shallow_mlp,spearman,1478,0.14466422456252
rank_agreement,ridge__shallow_mlp,spearman,1479,0.096339804727063
rank_agreement,ridge__shallow_mlp,spearman,1480,0.129245197959688
rank_agreement,ridge__shallow_mlp,spearman,1481,0.11820127020917
rank_agreement,ridge__shallow_mlp,spearman,1482,0.159156995604403
rank_agreement,ridge__shallow_mlp,spearman,1483,0.081582719579697
rank_agreement,ridge__shallow_mlp,spearman,1484,0.09260250313101
rank_agreement,ridge__shallow_mlp,spearman,1485,0.106687045919157
rank_agreement,ridge__shallow_mlp,spearman,1486,0.137009176770308
rank_agreement,ridge__shallow_mlp,spearman,1487,0.143096738494422
rank_agreement,ridge__shallow_mlp,spearman,1488,0.103836433658254
rank_agreement,ridge__shallow_mlp,spearman,1489,0.085098891723156
rank_agreement,ridge__shallow_mlp,spearman,1490,0.182466087188301
rank_agreement,ridge__shallow_mlp,spearman,1491,0.098154132013845
rank_agreement,ridge__shallow_mlp,spearman,1492,0.096193387720776
rank_agreement,ridge__shallow_mlp,spearman,1493,0.088109347759516
rank_agreement,ridge__shallow_mlp,spearman,1494,0.091264095908517
rank_agreement,ridge__shallow_mlp,spearman,1495,0.114680051666288
rank_agreement,ridge__shallow_mlp,spearman,1496,0.122267092290384
rank_agreement,ridge__shallow_mlp,spearman,1497,0.106554185369472
rank_agreement,ridge__shallow_mlp,spearman,1498,0.129635347283444
rank_agreement,ridge__shallow_mlp,spearman,1499,0.103587776932308
rank_agreement,ridge__shallow_mlp,spearman,1500,0.100294010632483
rank_agreement,ridge__shallow_mlp,spearman,1501,0.12283648917088
rank_agreement,ridge__shallow_mlp,spearman,1502,0.111293194186225
rank_agreement,ridge__shallow_mlp,spearman,1503,0.086333823670073
rank_agreement,ridge__shallow_mlp,spearman,1504,0.082891363355848
rank_agreement,ridge__shallow_mlp,spearman,1505,0.140844972440107
rank_agreement,ridge__shallow_mlp,spearman,1506,0.133852930380033
rank_agreement,ridge__shallow_mlp,spearman,1507,0.100536879990426
rank_agreement,ridge__shallow_mlp,spearman,1508,0.101458236499534
rank_agreement,ridge__shallow_mlp,spearman,1509,0.156774326300835
rank_agreement,ridge__shallow_mlp,spearman,1510,0.122044069934599
rank_agreement,ridge__shallow_mlp,spearman,1511,0.140966429573717
rank_agreement,ridge__shallow_mlp,spearman,1512,0.119332506788257
rank_agreement,ridge__shallow_mlp,spearman,1513,0.109949451961728
rank_agreement,ridge__shallow_mlp,spearman,1514,0.140424564160858
rank_agreement,ridge__shallow_mlp,spearman,1515,0.111694986075081
rank_agreement,ridge__shallow_mlp,spearman,1516,0.102396280454582
rank_agreement,ridge__shallow_mlp,spearman,1517,0.141213027435233
rank_agreement,ridge__shallow_mlp,spearman,1518,0.148805009596158
rank_agreement,ridge__shallow_mlp,spearman,1519,0.114568572712848
rank_agreement,ridge__shallow_mlp,spearman,1520,0.148762913527266
rank_agreement,ridge__shallow_mlp,spearman,1521,0.100353310017318
rank_agreement,ridge__shallow_mlp,spearman,1522,0.119253605343332
rank_agreement,ridge__shallow_mlp,spearman,1523,0.073075216807817
rank_agreement,ridge__shallow_mlp,spearman,1524,0.12052382590358
rank_agreement,ridge__shallow_mlp,spearman,1525,0.090351772027634
rank_agreement,ridge__shallow_mlp,spearman,1526,0.129130835799331
rank_agreement,ridge__shallow_mlp,spearman,1527,0.133995224929063
rank_agreement,ridge__shallow_mlp,spearman,1528,0.093846024865008
rank_agreement,ridge__shallow_mlp,spearman,1529,0.069652540069446
rank_agreement,ridge__shallow_mlp,spearman,1530,0.123353631130187
rank_agreement,ridge__shallow_mlp,spearman,1531,0.093274204328694
rank_agreement,ridge__shallow_mlp,spearman,1532,0.108767733983771
rank_agreement,ridge__shallow_mlp,spearman,1533,0.074494638713589
rank_agreement,ridge__shallow_mlp,spearman,1534,0.132007940552603
rank_agreement,ridge__shallow_mlp,spearman,1535,0.093225545742076
rank_agreement,ridge__shallow_mlp,spearman,1536,0.138669031026923
rank_agreement,ridge__shallow_mlp,spearman,1537,0.14640901476845
rank_agreement,ridge__shallow_mlp,spearman,1538,0.116721462612675
rank_agreement,ridge__shallow_mlp,spearman,1539,0.085350845714524
rank_agreement,ridge__shallow_mlp,spearman,1540,0.130186655837804
rank_agreement,ridge__shallow_mlp,spearman,1541,0.12703975952935
rank_agreement,ridge__shallow_mlp,spearman,1542,0.128582499925008
rank_agreement,ridge__shallow_mlp,spearman,1543,0.127580659593018
rank_agreement,ridge__shallow_mlp,spearman,1544,0.138691996398661
rank_agreement,ridge__shallow_mlp,spearman,1545,0.098259341768038
rank_agreement,ridge__shallow_mlp,spearman,1546,0.092638850262139
rank_agreement,ridge__shallow_mlp,spearman,1547,0.107266701030182
rank_agreement,ridge__shallow_mlp,spearman,1548,0.136090840435124
rank_agreement,ridge__shallow_mlp,spearman,1549,0.105448516631171
rank_agreement,ridge__shallow_mlp,spearman,1550,0.137860543220624
rank_agreement,ridge__shallow_mlp,spearman,1551,0.124551213556096
rank_agreement,ridge__shallow_mlp,spearman,1552,0.145373468626733
rank_agreement,ridge__shallow_mlp,spearman,1553,0.121818051771126
rank_agreement,ridge__shallow_mlp,spearman,1554,0.148611713150453
rank_agreement,ridge__shallow_mlp,spearman,1555,0.12869975765431
rank_agreement,ridge__shallow_mlp,spearman,1556,0.112869479053691
rank_agreement,ridge__shallow_mlp,spearman,1557,0.136342939822591
rank_agreement,ridge__shallow_mlp,spearman,1558,0.146097305289104
rank_agreement,ridge__shallow_mlp,spearman,1559,0.110472623143646
rank_agreement,ridge__shallow_mlp,spearman,1560,0.102497836610414
rank_agreement,ridge__shallow_mlp,spearman,1561,0.129783130782733
rank_agreement,ridge__shallow_mlp,spearman,1562,0.134716717491572
rank_agreement,ridge__shallow_mlp,spearman,1563,0.120199500249406
rank_agreement,ridge__shallow_mlp,spearman,1564,0.139009541914725
rank_agreement,ridge__shallow_mlp,spearman,1565,0.145286506090671
rank_agreement,ridge__shallow_mlp,spearman,1566,0.117009824846649
rank_agreement,ridge__shallow_mlp,spearman,1567,0.115120754796811
rank_agreement,ridge__shallow_mlp,spearman,1568,0.104687338217778
rank_agreement,ridge__shallow_mlp,spearman,1569,0.138339603579489
rank_agreement,ridge__shallow_mlp,spearman,1570,0.110232653018745
rank_agreement,ridge__shallow_mlp,spearman,1571,0.098676588462159
rank_agreement,ridge__shallow_mlp,spearman,1572,0.121485821116371
rank_agreement,ridge__shallow_mlp,spearman,1573,0.13928037427297
rank_agreement,ridge__shallow_mlp,spearman,1574,0.154406933206244
rank_agreement,ridge__shallow_mlp,spearman,1575,0.137321323352427
rank_agreement,ridge__shallow_mlp,spearman,1576,0.112994567152214
rank_agreement,ridge__shallow_mlp,spearman,1577,0.10205749483766
rank_agreement,ridge__shallow_mlp,spearman,1578,0.1158133199168
rank_agreement,ridge__shallow_mlp,spearman,1579,0.138217122330243
rank_agreement,ridge__shallow_mlp,spearman,1580,0.147720724856624
rank_agreement,ridge__shallow_mlp,spearman,1581,0.08972110128956
rank_agreement,ridge__shallow_mlp,spearman,1582,0.116540998822025
rank_agreement,ridge__shallow_mlp,spearman,1583,0.121081769851639
rank_agreement,ridge__shallow_mlp,spearman,1584,0.107211050308858
rank_agreement,ridge__shallow_mlp,spearman,1585,0.162554715825421
rank_agreement,ridge__shallow_mlp,spearman,1586,0.099769926126254
rank_agreement,ridge__shallow_mlp,spearman,1587,0.158394513230323
rank_agreement,ridge__shallow_mlp,spearman,1588,0.076489911374712
rank_agreement,ridge__shallow_mlp,spearman,1589,0.117639037384699
rank_agreement,ridge__shallow_mlp,spearman,1590,0.10489455180936
rank_agreement,ridge__shallow_mlp,spearman,1591,0.140014569675892
rank_agreement,ridge__shallow_mlp,spearman,1592,0.108433078691091
rank_agreement,ridge__shallow_mlp,spearman,1593,0.125156116099364
rank_agreement,ridge__shallow_mlp,spearman,1594,0.124561340165103
rank_agreement,ridge__shallow_mlp,spearman,1595,0.092469062415211
rank_agreement,ridge__shallow_mlp,spearman,1596,0.110042482389207
rank_agreement,ridge__shallow_mlp,spearman,1597,0.097324417485357
rank_agreement,ridge__shallow_mlp,spearman,1598,0.052620267470629
rank_agreement,ridge__shallow_mlp,spearman,1599,0.105329322514163
rank_agreement,ridge__shallow_mlp,spearman,1600,0.125907786427892
rank_agreement,ridge__shallow_mlp,spearman,1601,0.103213864920817
rank_agreement,ridge__shallow_mlp,spearman,1602,0.103916292411515
rank_agreement,ridge__shallow_mlp,spearman,1603,0.148198510707035
rank_agreement,ridge__shallow_mlp,spearman,1604,0.1486425220112
rank_agreement,ridge__shallow_mlp,spearman,1605,0.09525613892989
rank_agreement,ridge__shallow_mlp,spearman,1606,0.138026231559803
rank_agreement,ridge__shallow_mlp,spearman,1607,0.108413412079157
rank_agreement,ridge__shallow_mlp,spearman,1608,0.093670957898199
rank_agreement,ridge__shallow_mlp,spearman,1609,0.108397460698069
rank_agreement,ridge__shallow_mlp,spearman,1610,0.143448704038151
rank_agreement,ridge__shallow_mlp,spearman,1611,0.128245940335065
rank_agreement,ridge__shallow_mlp,spearman,1612,0.122511321547428
rank_agreement,ridge__shallow_mlp,spearman,1613,0.085527860673138
rank_agreement,ridge__shallow_mlp,spearman,1614,0.105015315755295
rank_agreement,ridge__shallow_mlp,spearman,1615,0.123335146987998
rank_agreement,ridge__shallow_mlp,spearman,1616,0.115818824921461
rank_agreement,ridge__shallow_mlp,spearman,1617,0.145021278623836
rank_agreement,ridge__shallow_mlp,spearman,1618,0.113264932206344
rank_agreement,ridge__shallow_mlp,spearman,1619,0.137879214857785
rank_agreement,ridge__shallow_mlp,spearman,1620,0.11153040098891
rank_agreement,ridge__shallow_mlp,spearman,1621,0.139477486995455
rank_agreement,ridge__shallow_mlp,spearman,1622,0.118895418033828
rank_agreement,ridge__shallow_mlp,spearman,1623,0.123952364712673
rank_agreement,ridge__shallow_mlp,spearman,1624,0.126958863820214
rank_agreement,ridge__shallow_mlp,spearman,1625,0.101705602477655
rank_agreement,ridge__shallow_mlp,spearman,1626,0.104505798012138
rank_agreement,ridge__shallow_mlp,spearman,1627,0.073238007765438
rank_agreement,ridge__shallow_mlp,spearman,1628,0.096759632966559
rank_agreement,ridge__shallow_mlp,spearman,1629,0.130142875782842
rank_agreement,ridge__shallow_mlp,spearman,1630,0.144253640988844
rank_agreement,ridge__shallow_mlp,spearman,1631,0.111041474391033
rank_agreement,ridge__shallow_mlp,spearman,1632,0.115477413295728
rank_agreement,ridge__shallow_mlp,spearman,1633,0.072978866721507
rank_agreement,ridge__shallow_mlp,spearman,1634,0.166258557015422
rank_agreement,ridge__shallow_mlp,spearman,1635,0.080832236444268
rank_agreement,ridge__shallow_mlp,spearman,1636,0.100716511178332
rank_agreement,ridge__shallow_mlp,spearman,1637,0.178608467094486
rank_agreement,ridge__shallow_mlp,spearman,1638,0.118025595983325
rank_agreement,ridge__shallow_mlp,spearman,1639,0.133644372405532
rank_agreement,ridge__shallow_mlp,spearman,1640,0.081942580583651
rank_agreement,ridge__shallow_mlp,spearman,1641,0.130909387697432
rank_agreement,ridge__shallow_mlp,spearman,1642,0.101529125097856
rank_agreement,ridge__shallow_mlp,spearman,1643,0.150794233018203
rank_agreement,ridge__shallow_mlp,spearman,1644,0.083563487207727
rank_agreement,ridge__shallow_mlp,spearman,1645,0.132244575958976
rank_agreement,ridge__shallow_mlp,spearman,1646,0.138439077710333
rank_agreement,ridge__shallow_mlp,spearman,1647,0.107451710800682
rank_agreement,ridge__shallow_mlp,spearman,1648,0.091405197588239
rank_agreement,ridge__shallow_mlp,spearman,1649,0.113413662226253
