specimen_key,dataset_id,specimen_id,capture_group_id,split,target_present_in_bank,feature_source,surface_source_sha256,surface_render_sha256,cscan_file_sha256,cscan_array_sha256,shard_path,shard_index,shard_sha256
w68dtmpfyf:q16-43,w68dtmpfyf,q16-43,cg_6853c8e74a68016b,VALID,True,ENCODED_V3,4ebea5bb47eba8cb77a7b02ced3ab1cef5f1f612efaf32aec04c95f2646654ba,54a4305d52452a83f3ba49121a2cba5fd090f9219eb5828c6bd42714f67b2755,13deed1d2e9fa54ead60ca89553381011a30fb9dfa335b8e6166434ea4c6f8cd,260f9cbf11021135f50cec8f02e3f6dd571c0d1813c3c728dceb72e7be4f50cb,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,37,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-5,w68dtmpfyf,q16-5,cg_1e0ead7a1e7bebd6,TEST,False,ENCODED_V3,f0ccd1c7c20b3e4ba0f41620dade671fd295f688c00f8c9a68c2d374bf344950,bd9919e32906a06eb563c609d300b56c26c10b1530e9b173e73c7efddee87248,285457c4b818268380ae326ec65b300eb262a45faf1c8cb1047a7c54836219ca,56e7f90339f1269225bb79af7e731d0fc7c1ee98f2d04c100b7fddac3289599a,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,38,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-6,w68dtmpfyf,q16-6,cg_ce4d6a48a6968060,VALID,True,ENCODED_V3,f80208b89a0d53ce3118ae8e8f91e26907e1d543a78695262c0ab7fb0dc2c63f,6fc53a7503817d19b6c129232686c843a80a84b91baf5cae492de0fb9f7dc7cd,bf9b2f864289c8b07d8df28e31bab74cfddcb9a04683aa9d7c3b00f3e7a2572e,5cc817395b77d352b78a91b7e2186c473ebf9748e0a5d131b3d94c45cb262683,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,39,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-7,w68dtmpfyf,q16-7,cg_fe3d068420d48e8b,TRAIN,True,ENCODED_V3,fba20cddbde029deef62d3c31735e55b6d4b75069ae02c8b749596e94540153d,058a0dbbcbd57738796249042fc91a7a0a1781a60142e2a58700e5ba81ddf5c3,d4d8f534176be7a86b6b65c012c1c6b2217d305cb4af9698ea98cf37c6220522,8c9b5354cae376551c36a0668551444c9e069c8e868d2509c6b53568b4fbdd91,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,40,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-8,w68dtmpfyf,q16-8,cg_6bcfd189af907c0c,TRAIN,True,ENCODED_V3,a5d5c5c9b51967c5a554e7890b9256607097eef4d18a5ea856f03dfa03a7b81c,58f93a5e4592af4dbb462e83b97f52e0efd91d0336d77e322fa87cd6715e4454,8751cf3ccd04345642f6d65b1224c077815fe0f1e971f1f32c3f49b294da46e6,b78f175115de7736e8f008f02a8ab6b0f4e454b367f6d4ef7b1e084c9dba9ca1,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,41,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
w68dtmpfyf:q16-9,w68dtmpfyf,q16-9,cg_7e1cbf3933431b29,TRAIN,True,ENCODED_V3,fe9f4771ba3397ec2e93add86c5d1489a1ab619b295abdb534e2a15438c68797,524156f7ca2b6e8fe40b3a60a7fc61389a657664234a6a6f84eacd4f573626c9,0d1529616f897952436ca62733d41e3421635a9fb605f1e7422b2773bcef89d5,8d9c0c8bbc37d232680e0a363f037945de86a21bb2864369b83260159514f28e,results/cai_agent_v3/new_protocol/feature_bank_w68dtmpfyf.npz,42,fc10bbc5041bd35da39f7c64e61618367cbdd4f4858ce0598fb99388619e0f04
xcmzfsbd9t:c24-10,xcmzfsbd9t,c24-10,cg_1c17e0b8b32715a3,TEST,False,ENCODED_V3,f21037304f0cc020726fc4214f78296f769acc66485f2deb97d16355e08129c5,dfbe977555c902e515318492819aa33a7a3f05b50d74bd0a5428755b6410de68,e191a098ee009ad9308c0305c8cc21feb952252a3009d49218e8d8af34de5445,f49f98b245e8a471d73dec91365fa7b5cd137ad21bedc6396ce784df2695836c,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,0,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-10t,xcmzfsbd9t,c24-10t,cg_8290fb6d5ece9a60,TEST,False,ENCODED_V3,41cc928e47e3b86be03bb1f3cc88435985ce50a8d6a9713f735bbca0029489f6,d7cb682538ee0367fa5af234e45a860db3695f28e7cc7523f2180d92d53d541c,33f2fa44f5c0f3ba53d0f3aa587fb59070b9f318007bf7873d3160d044967418,d812869a3f39cec2837c750dc85216cca8a85dc665f05484f7f04771ba019deb,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,1,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-11,xcmzfsbd9t,c24-11,cg_9f8ddbd1ceadb512,TEST,False,ENCODED_V3,08b4b1d97c6a481703a333e7d91e3dd96b6cfc31c7c86abeeaa3b24ad52635a1,6593d7d3e0a184e70228c760c9c29ca41994412bef6cd5853c2d0ec0dbe03dc7,8b2890b08602ce1699c2c2b615c7029a496ab5440f838ee45d371cd0d22b1832,f92f9e2b67b4cc343fe20a91bd30b164eaab7ee0dc6646aad064fa19825225f4,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,2,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-11t,xcmzfsbd9t,c24-11t,cg_0fca9fe6e18bf882,TRAIN,True,REUSED_V2,1a476ec3c4a4a1efd4a90572d3708adfbc9c0e7c6f04663d814790736411d00c,44497b388e8b7e59711f02d5da7f1260cbae0aa95f8cb38a4bb052b6eb320330,da2f286f15fc6112799a945a07be3a3c705e6715ee540e9ecf730af3a5918305,bef359eeffd7e2591c6283e72b1449ea91abc609654b4b66a853117e6f21d2f5,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,3,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-12,xcmzfsbd9t,c24-12,cg_9f8ddbd1ceadb512,TEST,False,ENCODED_V3,b496377c7ba7b0763fb9f9f9bd47e2ad4f0fcddb6455a10ceacfaf1e7da26918,2fd43c6c371232aa8e16e73f2814103fa60c85e394468414fac6f21247677052,ec409643cde7cf03691b66a25498592842b45210640e7ea52f7d8cc49674c3e5,a2700bfdd40211edf3f6c506db50edf96394a658f506a52a3503c393259e9950,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,4,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-12t,xcmzfsbd9t,c24-12t,cg_d19944516222178d,TEST,False,ENCODED_V3,3028a212718d7de6a408cf37bfd5def4639c4e96c049fa7b67adc9d563f5df0c,fffe6dd95e96c7f7aa400001d098a3a6e44555db3f53a979d6cc7a6efc517237,31d6ee277eca66c71e45ecba87f7647b14be3d3be4c4b704eec137bbb09a9ca0,0963a5fb42e9e8073bac7cec6b1a5a0c5241db202767cec3df4c878d90b0d5e9,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,5,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-13,xcmzfsbd9t,c24-13,cg_eddeeb21a82f999f,TRAIN,True,ENCODED_V3,5e7df7b29cbd244e20b9fa7c37e0ea405c0654500af3fafea490254a1baddd42,a2d33ff6d570b38f0c6faa04fca9435a65732319019dfe0e5bb3c9320b40aca2,4ff73184f4d59f6c8ea9cc72edf340e30b7861c00cbe8f19fafdb39db44d38c4,ee1523755fb7e6a43f04ad0adafcc58677339a02c81ba99f701a7b8917013c94,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,6,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-14,xcmzfsbd9t,c24-14,cg_b872766beb8f3792,TRAIN,True,ENCODED_V3,27b6ac88db0ce089b0122916118b6f48c4edab119ef2ca2d839bf1f9f74c9713,1c087a6422838dc7169eeb650abaf41bc31c7d565d98ee47f57e7a09c1561547,0f5ed28e63e9e38ebcb6e018e6fc609ae9fdeb49284bf3d48f37125e9d5ac141,b18ba5716a70216ea30346fba44c5de71e024fbdefa21239ac4d957154efc7a4,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,7,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-15,xcmzfsbd9t,c24-15,cg_b872766beb8f3792,TRAIN,True,ENCODED_V3,fc2b5e17d20eea85433df34f628ae317d9357f2f82b1354a29eba4d012aba18a,49e035e34df1157f68cae7aa8fb8b7a883e661731380ba4199118f7f8cbe2bb0,714fc1a8fd8f61afc16b0ac0429ee6be6fffa1d4ba8d06e1944d22e6e5dd5d4a,6171a86f44ff38d170f75138678207b46e2b643793fc2b7e3cf37fdc8de08f35,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,8,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-16,xcmzfsbd9t,c24-16,cg_eddeeb21a82f999f,TRAIN,True,ENCODED_V3,48c96103e8b0cea100f9a8dbd0b5db3ead0c74db4bc5f9b75057de8d0130ac53,c225469d5ce0c216ba10956c861e26e32158652e714297cae6c70b7e7b1f26bf,e2c68273ac67adfab8ca9cc9a100f518e65889743f183773736bcdea52b55013,1c504697525b22173294abbb2e0d3dcaec7eae30e12a69e8768df3d80eb7d5d8,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,9,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-17,xcmzfsbd9t,c24-17,cg_8419606a48868b93,TRAIN,True,ENCODED_V3,93429e5fa42c5e33ef67717d02f0354335306ebe6514840719d0adb6f4d3413d,48909e4fa7e596d9f672a0ccb69097f4c806a92b7883d94e03e400b4e4b0ef75,42e7ab74f21ac710735b58de0e98d6eaada8ced1e1f683f3e8679daee1d2341a,d898cf927914b4607554c5c2e7dfcf1c84514e1f108c7ec8e3abd70af31d79fe,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,10,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-18,xcmzfsbd9t,c24-18,cg_8419606a48868b93,TRAIN,True,ENCODED_V3,55e691dae1fda34b9ae32e22da4d465341ef634b777fdb954a39759ef53fb20e,3756f36108abb3b4ec0e6e207f8e1ab2d4d139800e497a23a3d8638f935e6630,ca968ff823645e6d0dcecd57c3e4c9b888bd573ae12664bb10edc6c5711b57d7,ed95271edfafd16ad38b10585564ca4dbea0167c7194dc9b2ce53012ee145372,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,11,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-2,xcmzfsbd9t,c24-2,cg_b26d1c908a126477,TRAIN,True,ENCODED_V3,463f0cbfbc7ac8a8d37d26410637c7cf176f97697b30492cb4bbede0414a29b8,23b8d3aa23441b2d6d9b30a445b547c35f219ec06bcb0a1a58db00a7793f5d8a,4cb4b508acf7b4f22115507fb2580a5d84e4b3c55fed2ecf9ada5ed5c87c3cfc,67f79fbf4995ede5f11944b8d8812f334467dd4455dc997a1cf7437a22cf6174,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,12,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-20,xcmzfsbd9t,c24-20,cg_4727e52185e52b61,TRAIN,True,REUSED_V2,5c8baeeebc704c726c510b8d0a0fa34f73c09688430a19f93e6694de6cdf4aea,825af58c69b5d2ef8a4b75c499792e83a21583180c13e2bb28536c87efa0343a,9c021666e58c65b242b6b3da2d78a8cf4561e66f9c5485f2ea0e50505acda0e2,2e601ba2f4af0ff2d796ea0f4a86fc514fecd9be2c3ce5fca9ada2c08ce3795d,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,13,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-21,xcmzfsbd9t,c24-21,cg_4727e52185e52b61,TRAIN,True,ENCODED_V3,6a050797a0880350bc3c88e842645c0811cf7f1bdb048c48f68b1907439dd2ed,cb51580c2de0b081ae8391f189fb62834422548baaa5e1b9c1af34f2e6a54418,8a4fc492e78241ed4d52eb92151bf036104adc536968f0c566062cdbd312c014,a15376a8b88507ef51218ff46f42d97790069b76fba97db24299a3b14b5d626b,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,14,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-24,xcmzfsbd9t,c24-24,cg_87ebe583a77701dc,TEST,False,ENCODED_V3,4bca18aeb635da4d84aed48c6daa3559b93379c04d6864254795ef1b328f9ec0,82e8a8e8f9880c5b6f554b7d2c7dba4c34600f350c497098843b04540de86ca0,15b0a1a29a107fab0f25598c3c6ca81a5f105ef1dd9642e8ffa2773695587c20,263fbda056a1ee6ef25282b9605ccf619dfc42fb5ba38f31dc082c3de7851f7d,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,15,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-25,xcmzfsbd9t,c24-25,cg_87ebe583a77701dc,TEST,False,ENCODED_V3,bb626cfc7d4325ca05ed06f97e170a2a36cc44b299e3d1b29c99543cda74060c,8c0dc805db0dbb48eb791e7b33afe0f87c0dca732ae5a47c3b71edec5f81a34d,5c72f91924287f5d1eb654f45ad0edad59f7cb0dcefc0542bdc6b3c914232142,5c29263c74060d18b02f7c22dba4eae4ac2f3f73e229a9e1135a3c4f230e4d57,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,16,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-26,xcmzfsbd9t,c24-26,cg_3d4777af33de9c8f,TRAIN,True,ENCODED_V3,1067fe04312d4f42b0a9112d96c8b6612601b883f2334da58b44373b65ed79fc,73371647454033899c70261595939bc998acee3d732717b8ebf9685eb633f5b0,2a66320a6700430f7e8aa6487012d13e88bacca9ec83a8df7f80ca88ec18c6bc,7b418659abbfdcb501983fcfca5c48f695aac13aaa9a4edf5d4d1ce321cdb553,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,17,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-27,xcmzfsbd9t,c24-27,cg_c8d497ef27ca01c9,TRAIN,True,REUSED_V2,2bbb5eed55c0cacdab8a105682fa61cb2904f095a257118c90deb5a99f8e9eca,e7a86bf7fe36474ba8a399f37ec9a01225385101603a55a28b3779fc8b696216,03737e34b2c530e9c861fd54b06a39ec73e8eb5523b79354c2fc4d745950f051,32778140037f15a033796e08d45a2032ed10d119e7f9171b942b19324732641a,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,18,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-28,xcmzfsbd9t,c24-28,cg_cbe14d4757bc8508,TEST,False,ENCODED_V3,8da115a13a35b8f6c46f1291dd6856f780325a38e11cb9cddcad867021d477c5,07720e08fe03e1fcb80198b6bce7d91381d64b642d64b85319164bb470973b8c,5be43672ef1727e76e3c6d8fc69d6176759c836dd758ff4423437afa91be3192,a9b48fda98004d8c6aad336472bff9a3eaa308175f0c33f5a876e60da6aded6c,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,19,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-29,xcmzfsbd9t,c24-29,cg_c5e38dcecd92c3b3,TEST,False,ENCODED_V3,9bb561f6679f34d4ea07f43a41b8e18fc9c4113255cc4b639cd6d1baab83e098,ee25b71cbc45ccf24baddea853cbe73685c7f07c14bd3e089ff8fbc4d22e78cc,d17ff341416843fd2eefcf0ef07a64e0a2323793cfb848b22c9cbfdd14637f99,e40209a6e17663c6ef41f0e63f2991bd43f9ba8eefe6f3e00258d3d1159c3b3e,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,20,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-3,xcmzfsbd9t,c24-3,cg_b26d1c908a126477,TRAIN,True,ENCODED_V3,036ba8ce8296fb7936d47add017f5dde03ca5e11f2a2147ff857d3f2349689f8,60380613f0dadf34305ff3dbf77d3a255b006f8de04f2423b7d06cf4d0d2c5c8,c91130c780021d44be436d16f42f0876fb9a3e05e53980dbcf97a0cacb3dee08,4d465c62f95692a50626cc596cb7cae4de700cf4eed27b3e8e7cfa8ed867038b,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,21,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-30,xcmzfsbd9t,c24-30,cg_287f1ab311b9a3fc,TRAIN,True,ENCODED_V3,d7145feb0c9c8eae0c2b3fd03b50275d20a7a5c1f3dbf80b98fbc65ab962a2e5,5a4fd9830fd0d301861495112c0df6314cdc7d539a37c815fcda51c781061b23,131bcbf2d0770709bdbd0c178551b61c3a606982b31cfa87152dfc159b960379,440e835e9aa9fd7b5c1bcb458704c8890e424c517cfeffbd62a4f1044c31de22,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,22,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-31,xcmzfsbd9t,c24-31,cg_b871003b324014e0,TRAIN,True,ENCODED_V3,6972ab7eec03806f69ba7b3d5f1f3d93219bc91d3eee6748350dd7e715caba24,203779cdcaf1688342c18b6287324a6c019534592451390fba2027f9af4d60fd,8634f22b41c3efecb6a0913083a1f7f4d721688e824212dabc22545b5ecd05bb,0c647d94c13da6a7e9c4e00213bdcba7adc0e4ef9284e14bbebcb0d6b88e01ed,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,23,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-32,xcmzfsbd9t,c24-32,cg_df0149471a6f6eb9,TRAIN,True,ENCODED_V3,7b4ca2519113178ec8bc0558c4b7a5a6bd738314a03390ba824e577b5f5f9581,099cfd389734dafddd4a186bf283b2d9e0bc8f884d04a86cfe556a4e08a8d1d4,c474a9d225c01d372fa63c8409e86372ce73ca1700702557b5bb2888c5e3fe4c,f06b04fa908a5f1b7d223971c3a719e45c0b634716dac2640b9f47abf7f78e81,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,24,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-33,xcmzfsbd9t,c24-33,cg_bae44bd265c2b529,TRAIN,True,REUSED_V2,cb7f9b6cc5f9b7de07a032b39630a6d9b2a5e668f03f4a25a80babfc360e21b6,4bb3e19576175b6b5e0b79a0a6e04e5912aca4cf7b2d70e566c9181a5b031560,b66d551db8dbb948ad696f0f86b0d19a5e16b39f62cc8ab422ee5d4eb8052cc6,b1447491b5b6217c6b38066d0f85343475c877e6aef7b92ead4ae77adb4832ea,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,25,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-34,xcmzfsbd9t,c24-34,cg_c1e922e11ce3c535,TRAIN,True,ENCODED_V3,7ce526b37d8a194c3dd0058d820c561a1cabd9ec74596c2422a143af09c70c0c,c455640ce896515d8d12d44b9861c941b4c7979e7239684f2cc1c5b3fd965221,b7073f2614ae4cd18ad7152ebf58b4120a3ff0148cc6a3cce4c1a757c296873d,2a280b022ee2e0d8f0437210daf449ff026b3d3c5f3d155c4cf6886618b87e6d,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,26,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-35,xcmzfsbd9t,c24-35,cg_86f62e75401997ee,TEST,False,ENCODED_V3,a62812dce1b0769c32720bf3df2f78c4a56a1891edbb30cd4266cb4f4c0be81a,108dc50155dcf0b097387da7b2c6cfc99e55d722c842c9ac7ad3fbb8fd194649,c3e089e66880fd473c81b5d32c6ea2e9aab50781ded2d63c9880dd3aebe3bfd3,59f2ca357f6fcf3d9329db52e1e7f9d400cf3c662fb8176bd3b109c7433db0cb,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,27,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-36,xcmzfsbd9t,c24-36,cg_a697416f8a2ecce8,TEST,False,ENCODED_V3,4eb2762028483d1382e8b33caea404c42a7770c38ebaa61c296961dae68f0937,7d7f2d4084397b629b86445e203d154b00a012efba91e14184ef43b19d07e565,76bb1278394c563ce5f0092d5ab0cf65ab4bd12c4db1affdf93976447f3ec397,d8ae1c98995029d66fed6da0c1a094aee43e4000dee138d0e09ea5e1198716f2,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,28,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-37,xcmzfsbd9t,c24-37,cg_a01963fde121eda0,VALID,True,REUSED_V2,c67c6f2952d8388f434349604b62dbdc49aabce68f98f64de36049c8530de2ef,5f04893a17be7de9b2df2e23a08965e2f82cf4ed79a71a5786afd8c7f6696128,4b3d2ed2de86d80b1e865c9216375ca77682f50b6b7becec049e14d0c5afbc5e,c54d90a909ff0d2d93be97bf8ffcdf0e80eed6ceb2fcdb597d972702bdfcb242,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,29,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-39,xcmzfsbd9t,c24-39,cg_d72ecf3171227da2,VALID,True,REUSED_V2,374800441e694305990ca41202ecc455061d4bccf3bb784c22d5c4f497a0c8fb,a6980e049cb1e3f7db2292d0c5a37bc2c8d45fca9b5ed62a3ed598da3264b778,5bdfc9567c043ba84e34d7c8099106c7ba8424399f539b96ea3dea2690c37499,de53dde10dc11ba5f192db5213749ac309c7b7e347c359701c7cb45201c4db5c,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,30,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-40,xcmzfsbd9t,c24-40,cg_ffa89c87722d7ea3,TRAIN,True,ENCODED_V3,badecd2699870cf322b5195a721f5675c5b046a30548ba637791893e7bfeac19,c8091369b12d31cf7fb1aed07adbd5d0c8b17e8afb24a104797ea8b283d93e68,bd6b713024ffd7e96bb313167f486268d4cd4a10b5e8e969f71da9be75cf13b4,80c932f78f8d8aa8635b6ae725e80e5d6c50dd1d1bc141bd6bb0cb630e26b40a,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,31,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-41,xcmzfsbd9t,c24-41,cg_9d693d0cc70dde01,TRAIN,True,ENCODED_V3,99cb0c65afadb1def75ee02bfc74d8609eddd13f4ced272e6ebe69f9e534f358,e71ec2392b05372207a4e541bb1bdbbf2a3311a7271ec826c9b04561c3a99be1,5fc9aca8383a4a114aa6527d179849045d08ea34681b92299e06d68e5e5d5f0a,2c13a42b9236c7e892c10dd53f825471349918df5e1b57851f27ca09f178aff8,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,32,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-42,xcmzfsbd9t,c24-42,cg_a5c5defb812088ae,VALID,True,ENCODED_V3,31926bce0ba4a73418c8d2d538a334c8494c6b5aff9c65291d49148962601dfc,0838add2161eae27b710dae7af6cd6ad25b371723ac0c37332ff9f86c73e09cb,687d9773586d0b6360709d7d5ee2b0b2147906ef770f64f5b962bc8ae6010c9b,9107f1f559b03a22369e6f2ea7e4aacd346eecddad28eb1d5792674d4e68e248,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,33,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-43,xcmzfsbd9t,c24-43,cg_af6c8dc793b64fe8,TRAIN,True,REUSED_V2,f9e395d81ee5aedda75c7652db77578533d9203045b3ec7fae659c57d18908aa,7e94c1f0631c112c5bee6dd910190e170d048c2da821f4acf49c4234ba6744c3,3ef0b32a50111d0dda8384bfe89e7e9daf625dd7476f367575c1104779d88962,2dc74385c36608bc72c3abbb69676b2c387fba5da68b30bf283aaaafcc41be26,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,34,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-44,xcmzfsbd9t,c24-44,cg_c64bbe37afea4d0f,TRAIN,True,ENCODED_V3,5c5c7d010e4145ae8ac87c4118c65138de954f02df6418dcae74ab028aa8d5d4,81193ec65a56e12757f1f57f40507eba33032bd08e3273bc79f85ee30f63d9a6,f118be75bb6409600f41f82f7eab052525fdf37029af2f57011d3dad5e858fb6,959dac061ac526f5004fbc57168263fa6f9a0345c1e44e463947700991dd3f05,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,35,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
xcmzfsbd9t:c24-45,xcmzfsbd9t,c24-45,cg_42a8b494f17e6332,TRAIN,True,ENCODED_V3,13b707840a65c4eaa544cb74424ae590f2654649068ff24ac067862200e7d3aa,44a370a20e3ac3fbd812dc6065cfef13b929770a3262327bbd377f6c3c0c4096,ddb7eca0731fa9704025412e3c16a7ecd4e0a13099547394f236fa27e1ea23da,27120a7a4914a1e6f9641628bcd7f78252b5ab63dcb08fe423b3a52712c522b1,results/cai_agent_v3/new_protocol/feature_bank_xcmzfsbd9t.npz,36,9614f001a51fe68b2319d1f98fda28b1f2f272bc9e2f38494a1c2fe607edb7e7
