row_index,specimen_key,method,provenance,source_path,prior_version
420,w68dtmpfyf:q16-29,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
421,w68dtmpfyf:q16-3,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
422,w68dtmpfyf:q16-33,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
423,w68dtmpfyf:q16-38,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
424,w68dtmpfyf:q16-43,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
425,w68dtmpfyf:q16-6,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
426,xcmzfsbd9t:c24-37,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
427,xcmzfsbd9t:c24-39,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
428,xcmzfsbd9t:c24-42,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
429,xcmzfsbd9t:c24-47,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
430,xcmzfsbd9t:c24-50,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
431,xcmzfsbd9t:c24-51,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
432,xcmzfsbd9t:c24-52,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
433,xcmzfsbd9t:c24-56,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
434,xcmzfsbd9t:c24-9t,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
435,yfxyg8jm46:c16-12,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
436,yfxyg8jm46:c16-14,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
437,yfxyg8jm46:c16-16,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
438,yfxyg8jm46:c16-17,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
439,yfxyg8jm46:c16-24,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
440,yfxyg8jm46:c16-39,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
441,yfxyg8jm46:c16-42,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
442,yfxyg8jm46:c16-5,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
443,ykhs7s2dck:q8-15,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
444,ykhs7s2dck:q8-2,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
445,ykhs7s2dck:q8-22,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
446,ykhs7s2dck:q8-33,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
447,ykhs7s2dck:q8-34,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
448,ykhs7s2dck:q8-37,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
449,ykhs7s2dck:q8-8,LEARNED_STATIC_TRUE,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
450,74t7kcdgkr:c8-12,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
451,74t7kcdgkr:c8-13,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
452,74t7kcdgkr:c8-16,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
453,74t7kcdgkr:c8-2,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
454,74t7kcdgkr:c8-21,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
455,74t7kcdgkr:c8-28,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
456,74t7kcdgkr:c8-3,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
457,74t7kcdgkr:c8-39,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
458,74t7kcdgkr:c8-43,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
459,cgtnjyggtm:q24-11,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
460,cgtnjyggtm:q24-22,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
461,cgtnjyggtm:q24-24,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
462,cgtnjyggtm:q24-30,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
463,cgtnjyggtm:q24-44,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
464,cgtnjyggtm:q24-47,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
465,cgtnjyggtm:q24-48,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
466,cgtnjyggtm:q24-6,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
467,cgtnjyggtm:q24-9,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
468,w68dtmpfyf:q16-14,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
469,w68dtmpfyf:q16-2,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
470,w68dtmpfyf:q16-29,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
471,w68dtmpfyf:q16-3,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
472,w68dtmpfyf:q16-33,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
473,w68dtmpfyf:q16-38,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
474,w68dtmpfyf:q16-43,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
475,w68dtmpfyf:q16-6,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
476,xcmzfsbd9t:c24-37,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
477,xcmzfsbd9t:c24-39,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
478,xcmzfsbd9t:c24-42,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
479,xcmzfsbd9t:c24-47,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
480,xcmzfsbd9t:c24-50,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
481,xcmzfsbd9t:c24-51,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
482,xcmzfsbd9t:c24-52,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
483,xcmzfsbd9t:c24-56,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
484,xcmzfsbd9t:c24-9t,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
485,yfxyg8jm46:c16-12,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
486,yfxyg8jm46:c16-14,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
487,yfxyg8jm46:c16-16,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
488,yfxyg8jm46:c16-17,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
489,yfxyg8jm46:c16-24,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
490,yfxyg8jm46:c16-39,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
491,yfxyg8jm46:c16-42,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
492,yfxyg8jm46:c16-5,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
493,ykhs7s2dck:q8-15,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
494,ykhs7s2dck:q8-2,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
495,ykhs7s2dck:q8-22,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
496,ykhs7s2dck:q8-33,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
497,ykhs7s2dck:q8-34,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
498,ykhs7s2dck:q8-37,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
499,ykhs7s2dck:q8-8,NO_VLM_SPATIAL_FEEDBACK,REUSED_FROZEN_CONTROL,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,UNCHANGED_CONTROL
500,74t7kcdgkr:c8-12,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
501,74t7kcdgkr:c8-13,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
502,74t7kcdgkr:c8-16,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
503,74t7kcdgkr:c8-2,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
504,74t7kcdgkr:c8-21,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
505,74t7kcdgkr:c8-28,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
506,74t7kcdgkr:c8-3,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
507,74t7kcdgkr:c8-39,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
508,74t7kcdgkr:c8-43,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
509,cgtnjyggtm:q24-11,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
510,cgtnjyggtm:q24-22,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
511,cgtnjyggtm:q24-24,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
512,cgtnjyggtm:q24-30,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
513,cgtnjyggtm:q24-44,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
514,cgtnjyggtm:q24-47,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
515,cgtnjyggtm:q24-48,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
516,cgtnjyggtm:q24-6,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
517,cgtnjyggtm:q24-9,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
518,w68dtmpfyf:q16-14,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
519,w68dtmpfyf:q16-2,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
520,w68dtmpfyf:q16-29,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
521,w68dtmpfyf:q16-3,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
522,w68dtmpfyf:q16-33,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
523,w68dtmpfyf:q16-38,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
524,w68dtmpfyf:q16-43,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
525,w68dtmpfyf:q16-6,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
526,xcmzfsbd9t:c24-37,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
527,xcmzfsbd9t:c24-39,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
528,xcmzfsbd9t:c24-42,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
529,xcmzfsbd9t:c24-47,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
530,xcmzfsbd9t:c24-50,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
531,xcmzfsbd9t:c24-51,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
532,xcmzfsbd9t:c24-52,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
533,xcmzfsbd9t:c24-56,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
534,xcmzfsbd9t:c24-9t,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
535,yfxyg8jm46:c16-12,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
536,yfxyg8jm46:c16-14,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
537,yfxyg8jm46:c16-16,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
538,yfxyg8jm46:c16-17,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
539,yfxyg8jm46:c16-24,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
540,yfxyg8jm46:c16-39,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
541,yfxyg8jm46:c16-42,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
542,yfxyg8jm46:c16-5,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
543,ykhs7s2dck:q8-15,VLM_SPATIAL_FEEDBACK,NEW_C_RETRAIN,results/cai_agent_v3/c_render_retrain/r1_331f5295/w3/new_selected_policy_episodes.csv.gz,C_P0_R1_GLOBAL_V1
